"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"19185","{""Nome"":""Control_TS"",""Cognome"":""11_A_post""}","survey-text","0","19200","0.0-0.0","","","","","","","",""
"","","fullscreen","1","21386","0.0-1.0","true","","","","","","",""
"16980.000000000007","","html-button-response","2","38370","0.0-2.0-0.0","","<p>Scegli il premio:</p>","1","250","1","500","120","false"
"7526.999999999993","","html-button-response","3","45902","0.0-2.0-1.0","","<p>Scegli il premio:</p>","1","125","0","500","120","false"
"4814","","html-button-response","4","50718","0.0-2.0-2.0","","<p>Scegli il premio:</p>","0","188","0","500","120","false"
"2182","","html-button-response","5","52902","0.0-2.0-3.0","","<p>Scegli il premio:</p>","1","219","0","500","120","false"
"11348","","html-button-response","6","64252","0.0-2.0-4.0","","<p>Scegli il premio:</p>","1","235","1","500","120","false"
"1831","","html-button-response","7","66085","0.0-2.0-5.0","","<p>Scegli il premio:</p>","0","227","1","500","120","true"
"2814","","html-button-response","8","68902","0.0-2.0-0.1","","<p>Scegli il premio:</p>","0","5000","0","10000","6","false"
"732","","html-button-response","9","69635","0.0-2.0-1.1","","<p>Scegli il premio:</p>","0","7500","0","10000","6","false"
"3498","","html-button-response","10","73135","0.0-2.0-2.1","","<p>Scegli il premio:</p>","1","8750","0","10000","6","false"
"2198","","html-button-response","11","75336","0.0-2.0-3.1","","<p>Scegli il premio:</p>","1","9375","1","10000","6","false"
"8432","","html-button-response","12","83770","0.0-2.0-4.1","","<p>Scegli il premio:</p>","1","9063","0","10000","6","false"
"1480","","html-button-response","13","85252","0.0-2.0-5.1","","<p>Scegli il premio:</p>","0","9297","0","10000","6","true"
"3598","","html-button-response","14","88851","0.0-2.0-0.2","","<p>Scegli il premio:</p>","1","5000","1","10000","120","false"
"1247","","html-button-response","15","90101","0.0-2.0-1.2","","<p>Scegli il premio:</p>","0","2500","0","10000","120","false"
"1284","","html-button-response","16","91385","0.0-2.0-2.2","","<p>Scegli il premio:</p>","0","3750","0","10000","120","false"
"681","","html-button-response","17","92068","0.0-2.0-3.2","","<p>Scegli il premio:</p>","0","4375","0","10000","120","false"
"547","","html-button-response","18","92618","0.0-2.0-4.2","","<p>Scegli il premio:</p>","0","4688","0","10000","120","false"
"1733","","html-button-response","19","94352","0.0-2.0-5.2","","<p>Scegli il premio:</p>","1","4922","0","10000","120","true"
"2447","","html-button-response","20","96802","0.0-2.0-0.3","","<p>Scegli il premio:</p>","1","5000","0","10000","1","false"
"898","","html-button-response","21","97701","0.0-2.0-1.3","","<p>Scegli il premio:</p>","1","7500","0","10000","1","false"
"882.0000000000146","","html-button-response","22","98585","0.0-2.0-2.3","","<p>Scegli il premio:</p>","1","8750","0","10000","1","false"
"664","","html-button-response","23","99252","0.0-2.0-3.3","","<p>Scegli il premio:</p>","1","9375","0","10000","1","false"
"698","","html-button-response","24","99952","0.0-2.0-4.3","","<p>Scegli il premio:</p>","1","9688","0","10000","1","false"
"798","","html-button-response","25","100752","0.0-2.0-5.3","","<p>Scegli il premio:</p>","1","9922","0","10000","1","true"
"6467","","html-button-response","26","107220","0.0-2.0-0.4","","<p>Scegli il premio:</p>","0","250","0","500","6","false"
"2381","","html-button-response","27","109602","0.0-2.0-1.4","","<p>Scegli il premio:</p>","1","375","0","500","6","false"
"1764.0000000000146","","html-button-response","28","111368","0.0-2.0-2.4","","<p>Scegli il premio:</p>","1","438","1","500","6","false"
"1799","","html-button-response","29","113169","0.0-2.0-3.4","","<p>Scegli il premio:</p>","1","407","0","500","6","false"
"1748","","html-button-response","30","114919","0.0-2.0-4.4","","<p>Scegli il premio:</p>","0","423","0","500","6","false"
"6866","","html-button-response","31","121785","0.0-2.0-5.4","","<p>Scegli il premio:</p>","0","431","1","500","6","true"
"1498","","html-button-response","32","123286","0.0-2.0-0.5","","<p>Scegli il premio:</p>","1","250","0","500","60","false"
"2015","","html-button-response","33","125302","0.0-2.0-1.5","","<p>Scegli il premio:</p>","0","375","1","500","60","false"
"2899.0000000000146","","html-button-response","34","128202","0.0-2.0-2.5","","<p>Scegli il premio:</p>","0","313","0","500","60","false"
"1132","","html-button-response","35","129336","0.0-2.0-3.5","","<p>Scegli il premio:</p>","1","344","1","500","60","false"
"1430.9999999999854","","html-button-response","36","130769","0.0-2.0-4.5","","<p>Scegli il premio:</p>","1","329","1","500","60","false"
"2281","","html-button-response","37","133138","0.0-2.0-5.5","","<p>Scegli il premio:</p>","1","325","0","500","60","true"
"2798","","html-button-response","38","135938","0.0-2.0-0.6","","<p>Scegli il premio:</p>","0","5000","0","10000","60","false"
"1283","","html-button-response","39","137222","0.0-2.0-1.6","","<p>Scegli il premio:</p>","1","7500","0","10000","60","false"
"2514","","html-button-response","40","139738","0.0-2.0-2.6","","<p>Scegli il premio:</p>","1","8750","0","10000","60","false"
"1133","","html-button-response","41","140872","0.0-2.0-3.6","","<p>Scegli il premio:</p>","0","9375","1","10000","60","false"
"2815","","html-button-response","42","143688","0.0-2.0-4.6","","<p>Scegli il premio:</p>","1","9063","1","10000","60","false"
"982","","html-button-response","43","144672","0.0-2.0-5.6","","<p>Scegli il premio:</p>","0","8985","0","10000","60","true"
"2798","","html-button-response","44","147472","0.0-2.0-0.7","","<p>Scegli il premio:</p>","1","250","0","500","12","false"
"2166.000000000029","","html-button-response","45","149639","0.0-2.0-1.7","","<p>Scegli il premio:</p>","0","375","0","500","12","false"
"1849","","html-button-response","46","151489","0.0-2.0-2.7","","<p>Scegli il premio:</p>","0","438","1","500","12","false"
"2197.999999999971","","html-button-response","47","153688","0.0-2.0-3.7","","<p>Scegli il premio:</p>","0","407","0","500","12","false"
"1616","","html-button-response","48","155306","0.0-2.0-4.7","","<p>Scegli il premio:</p>","1","423","1","500","12","false"
"1599.000000000029","","html-button-response","49","156906","0.0-2.0-5.7","","<p>Scegli il premio:</p>","1","419","0","500","12","true"
"4997","","html-button-response","50","161905","0.0-2.0-0.8","","<p>Scegli il premio:</p>","1","5000","0","10000","12","false"
"897.9999999999709","","html-button-response","51","162805","0.0-2.0-1.8","","<p>Scegli il premio:</p>","1","7500","0","10000","12","false"
"949","","html-button-response","52","163756","0.0-2.0-2.8","","<p>Scegli il premio:</p>","1","8750","0","10000","12","false"
"580.9999999999709","","html-button-response","53","164339","0.0-2.0-3.8","","<p>Scegli il premio:</p>","1","9375","0","10000","12","false"
"1965.000000000029","","html-button-response","54","166306","0.0-2.0-4.8","","<p>Scegli il premio:</p>","0","9688","0","10000","12","false"
"1198","","html-button-response","55","167505","0.0-2.0-5.8","","<p>Scegli il premio:</p>","1","9922","0","10000","12","true"
"2566","","html-button-response","56","170073","0.0-2.0-0.9","","<p>Scegli il premio:</p>","0","250","0","500","1","false"
"1832","","html-button-response","57","171906","0.0-2.0-1.9","","<p>Scegli il premio:</p>","1","375","0","500","1","false"
"1131.999999999971","","html-button-response","58","173039","0.0-2.0-2.9","","<p>Scegli il premio:</p>","0","438","0","500","1","false"
"982","","html-button-response","59","174022","0.0-2.0-3.9","","<p>Scegli il premio:</p>","0","469","0","500","1","false"
"1249","","html-button-response","60","175273","0.0-2.0-4.9","","<p>Scegli il premio:</p>","0","485","0","500","1","false"
"1550","","html-button-response","61","176824","0.0-2.0-5.9","","<p>Scegli il premio:</p>","1","496.5","0","500","1","true"
"2433","","html-button-response","62","179259","0.0-2.0-0.10","","<p>Scegli il premio:</p>","0","250","0","500","24","false"
"1647.000000000029","","html-button-response","63","180907","0.0-2.0-1.10","","<p>Scegli il premio:</p>","0","375","0","500","24","false"
"1332.000000000029","","html-button-response","64","182240","0.0-2.0-2.10","","<p>Scegli il premio:</p>","0","438","1","500","24","false"
"5834","","html-button-response","65","188075","0.0-2.0-3.10","","<p>Scegli il premio:</p>","1","407","1","500","24","false"
"932.0000000000291","","html-button-response","66","189008","0.0-2.0-4.10","","<p>Scegli il premio:</p>","0","391","0","500","24","false"
"2683","","html-button-response","67","191692","0.0-2.0-5.10","","<p>Scegli il premio:</p>","1","403","0","500","24","true"
"2096.999999999971","","html-button-response","68","193790","0.0-2.0-0.11","","<p>Scegli il premio:</p>","1","5000","0","10000","24","false"
"798","","html-button-response","69","194590","0.0-2.0-1.11","","<p>Scegli il premio:</p>","1","7500","0","10000","24","false"
"1732.000000000029","","html-button-response","70","196324","0.0-2.0-2.11","","<p>Scegli il premio:</p>","0","8750","0","10000","24","false"
"2548","","html-button-response","71","198874","0.0-2.0-3.11","","<p>Scegli il premio:</p>","1","9375","0","10000","24","false"
"4466","","html-button-response","72","203342","0.0-2.0-4.11","","<p>Scegli il premio:</p>","1","9688","1","10000","24","false"
"1732","","html-button-response","73","205075","0.0-2.0-5.11","","<p>Scegli il premio:</p>","1","9610","0","10000","24","true"
"1231","","html-button-response","74","206307","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","207310","0.0-4.0","true","","","","","","",""
