"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"11982","{""Nome"":""CONTROL_TS"",""Cognome"":""24_A_PRE""}","survey-text","0","11989","0.0-0.0","","","","","","","",""
"","","fullscreen","1","21061","0.0-1.0","true","","","","","","",""
"9278","","html-button-response","2","30340","0.0-2.0-0.0","","<p>Scegli il premio:</p>","0","5000","0","10000","120","false"
"2885","","html-button-response","3","33227","0.0-2.0-1.0","","<p>Scegli il premio:</p>","1","7500","1","10000","120","false"
"5763","","html-button-response","4","38992","0.0-2.0-2.0","","<p>Scegli il premio:</p>","1","6250","0","10000","120","false"
"9029","","html-button-response","5","48021","0.0-2.0-3.0","","<p>Scegli il premio:</p>","0","6875","0","10000","120","false"
"3721","","html-button-response","6","51743","0.0-2.0-4.0","","<p>Scegli il premio:</p>","1","7188","0","10000","120","false"
"2456.0000000000073","","html-button-response","7","54200","0.0-2.0-5.0","","<p>Scegli il premio:</p>","0","7422","0","10000","120","true"
"3221","","html-button-response","8","57422","0.0-2.0-0.1","","<p>Scegli il premio:</p>","1","250","0","500","60","false"
"2639","","html-button-response","9","60063","0.0-2.0-1.1","","<p>Scegli il premio:</p>","0","375","1","500","60","false"
"2071.9999999999927","","html-button-response","10","62136","0.0-2.0-2.1","","<p>Scegli il premio:</p>","0","313","0","500","60","false"
"2235.9999999999927","","html-button-response","11","64373","0.0-2.0-3.1","","<p>Scegli il premio:</p>","1","344","0","500","60","false"
"5088.999999999993","","html-button-response","12","69462","0.0-2.0-4.1","","<p>Scegli il premio:</p>","0","360","0","500","60","false"
"945","","html-button-response","13","70409","0.0-2.0-5.1","","<p>Scegli il premio:</p>","0","371.5","0","500","60","true"
"2739.9999999999854","","html-button-response","14","73150","0.0-2.0-0.2","","<p>Scegli il premio:</p>","0","5000","0","10000","1","false"
"2486","","html-button-response","15","75637","0.0-2.0-1.2","","<p>Scegli il premio:</p>","1","7500","0","10000","1","false"
"1036","","html-button-response","16","76674","0.0-2.0-2.2","","<p>Scegli il premio:</p>","1","8750","0","10000","1","false"
"3835.9999999999854","","html-button-response","17","80511","0.0-2.0-3.2","","<p>Scegli il premio:</p>","0","9375","0","10000","1","false"
"2770","","html-button-response","18","83282","0.0-2.0-4.2","","<p>Scegli il premio:</p>","0","9688","1","10000","1","false"
"2989","","html-button-response","19","86273","0.0-2.0-5.2","","<p>Scegli il premio:</p>","0","9610","0","10000","1","true"
"4235","","html-button-response","20","90508","0.0-2.0-0.3","","<p>Scegli il premio:</p>","0","250","0","500","6","false"
"3571","","html-button-response","21","94080","0.0-2.0-1.3","","<p>Scegli il premio:</p>","1","375","0","500","6","false"
"2892","","html-button-response","22","96972","0.0-2.0-2.3","","<p>Scegli il premio:</p>","0","438","1","500","6","false"
"2097","","html-button-response","23","99070","0.0-2.0-3.3","","<p>Scegli il premio:</p>","0","407","0","500","6","false"
"3954","","html-button-response","24","103025","0.0-2.0-4.3","","<p>Scegli il premio:</p>","1","423","0","500","6","false"
"3003","","html-button-response","25","106029","0.0-2.0-5.3","","<p>Scegli il premio:</p>","0","434.5","0","500","6","true"
"2255","","html-button-response","26","108285","0.0-2.0-0.4","","<p>Scegli il premio:</p>","0","5000","0","10000","6","false"
"2120.9999999999854","","html-button-response","27","110406","0.0-2.0-1.4","","<p>Scegli il premio:</p>","1","7500","0","10000","6","false"
"2456","","html-button-response","28","112863","0.0-2.0-2.4","","<p>Scegli il premio:</p>","1","8750","0","10000","6","false"
"3738","","html-button-response","29","116602","0.0-2.0-3.4","","<p>Scegli il premio:</p>","1","9375","0","10000","6","false"
"1154","","html-button-response","30","117757","0.0-2.0-4.4","","<p>Scegli il premio:</p>","0","9688","1","10000","6","false"
"2726","","html-button-response","31","120484","0.0-2.0-5.4","","<p>Scegli il premio:</p>","1","9610","0","10000","6","true"
"5323","","html-button-response","32","125808","0.0-2.0-0.5","","<p>Scegli il premio:</p>","0","250","1","500","120","false"
"3323","","html-button-response","33","129133","0.0-2.0-1.5","","<p>Scegli il premio:</p>","0","125","0","500","120","false"
"2507","","html-button-response","34","131640","0.0-2.0-2.5","","<p>Scegli il premio:</p>","0","188","0","500","120","false"
