"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"748","","html-button-response","42","102189","0.0-2.0-4.6","","<p>Scegli il premio:</p>","1","454","1","500","120","false"
"3365","","html-button-response","43","105557","0.0-2.0-5.6","","<p>Scegli il premio:</p>","1","450","0","500","120","true"
"3918","","html-button-response","44","109477","0.0-2.0-0.7","","<p>Scegli il premio:</p>","0","250","0","500","24","false"
"1285.9999999999854","","html-button-response","45","110764","0.0-2.0-1.7","","<p>Scegli il premio:</p>","0","375","0","500","24","false"
"1535","","html-button-response","46","112301","0.0-2.0-2.7","","<p>Scegli il premio:</p>","0","438","0","500","24","false"
"2067","","html-button-response","47","114369","0.0-2.0-3.7","","<p>Scegli il premio:</p>","0","469","1","500","24","false"
"1149.9999999999854","","html-button-response","48","115521","0.0-2.0-4.7","","<p>Scegli il premio:</p>","1","454","1","500","24","false"
"679","","html-button-response","49","116202","0.0-2.0-5.7","","<p>Scegli il premio:</p>","1","446","1","500","24","true"
"2493","","html-button-response","50","118697","0.0-2.0-0.8","","<p>Scegli il premio:</p>","0","250","0","500","12","false"
"1150","","html-button-response","51","119849","0.0-2.0-1.8","","<p>Scegli il premio:</p>","1","375","0","500","12","false"
"1467.9999999999854","","html-button-response","52","121318","0.0-2.0-2.8","","<p>Scegli il premio:</p>","0","438","0","500","12","false"
"1683.0000000000146","","html-button-response","53","123002","0.0-2.0-3.8","","<p>Scegli il premio:</p>","1","469","0","500","12","false"
"1295","","html-button-response","54","124299","0.0-2.0-4.8","","<p>Scegli il premio:</p>","1","485","1","500","12","false"
"2169.0000000000146","","html-button-response","55","126469","0.0-2.0-5.8","","<p>Scegli il premio:</p>","0","477","1","500","12","true"
"1950.0000000000146","","html-button-response","56","128420","0.0-2.0-0.9","","<p>Scegli il premio:</p>","1","5000","0","10000","60","false"
"2151.0000000000146","","html-button-response","57","130573","0.0-2.0-1.9","","<p>Scegli il premio:</p>","0","7500","0","10000","60","false"
"788","","html-button-response","58","131361","0.0-2.0-2.9","","<p>Scegli il premio:</p>","0","8750","0","10000","60","false"
"1008","","html-button-response","59","132371","0.0-2.0-3.9","","<p>Scegli il premio:</p>","0","9375","0","10000","60","false"
"1495","","html-button-response","60","133868","0.0-2.0-4.9","","<p>Scegli il premio:</p>","0","9688","0","10000","60","false"
"1155","","html-button-response","61","135026","0.0-2.0-5.9","","<p>Scegli il premio:</p>","0","9922","0","10000","60","true"
"2211.999999999971","","html-button-response","62","137239","0.0-2.0-0.10","","<p>Scegli il premio:</p>","1","5000","0","10000","120","false"
"1531","","html-button-response","63","138772","0.0-2.0-1.10","","<p>Scegli il premio:</p>","0","7500","0","10000","120","false"
"1866","","html-button-response","64","140640","0.0-2.0-2.10","","<p>Scegli il premio:</p>","1","8750","0","10000","120","false"
"2523","","html-button-response","65","143165","0.0-2.0-3.10","","<p>Scegli il premio:</p>","0","9375","0","10000","120","false"
"2096","","html-button-response","66","145264","0.0-2.0-4.10","","<p>Scegli il premio:</p>","1","9688","0","10000","120","false"
"1416","","html-button-response","67","146682","0.0-2.0-5.10","","<p>Scegli il premio:</p>","1","9922","0","10000","120","true"
"2040","","html-button-response","68","148724","0.0-2.0-0.11","","<p>Scegli il premio:</p>","0","250","0","500","60","false"
"1827","","html-button-response","69","150553","0.0-2.0-1.11","","<p>Scegli il premio:</p>","0","375","0","500","60","false"
"1463","","html-button-response","70","152018","0.0-2.0-2.11","","<p>Scegli il premio:</p>","1","438","0","500","60","false"
"1263","","html-button-response","71","153282","0.0-2.0-3.11","","<p>Scegli il premio:</p>","0","469","1","500","60","false"
"1302.999999999971","","html-button-response","72","154586","0.0-2.0-4.11","","<p>Scegli il premio:</p>","1","454","1","500","60","false"
"2398.999999999971","","html-button-response","73","156987","0.0-2.0-5.11","","<p>Scegli il premio:</p>","0","446","1","500","60","true"
"1146","","html-button-response","74","158136","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","159138","0.0-4.0","true","","","","","","",""
