"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"3922225.699999988","{""Nome"":""CONTROL_TS"",""Cognome"":""9A_PRE""}","survey-text","0","3922250","0.0-0.0","","","","","","","",""
"","","fullscreen","1","3934424","0.0-1.0","true","","","","","","",""
"2149.899999976158","","html-button-response","2","3936578","0.0-2.0-0.0","","<p>Scegli il premio:</p>","0","250","0","500","6","false"
"1783.8999999761581","","html-button-response","3","3938364","0.0-2.0-1.0","","<p>Scegli il premio:</p>","0","375","0","500","6","false"
"1128.4000000059605","","html-button-response","4","3939494","0.0-2.0-2.0","","<p>Scegli il premio:</p>","1","438","1","500","6","false"
"1681.800000011921","","html-button-response","5","3941178","0.0-2.0-3.0","","<p>Scegli il premio:</p>","1","407","1","500","6","false"
"1570.5999999940395","","html-button-response","6","3942751","0.0-2.0-4.0","","<p>Scegli il premio:</p>","0","391","0","500","6","false"
"2362.9000000059605","","html-button-response","7","3945117","0.0-2.0-5.0","","<p>Scegli il premio:</p>","1","403","0","500","6","true"
"2205.699999988079","","html-button-response","8","3947327","0.0-2.0-0.1","","<p>Scegli il premio:</p>","0","250","0","500","1","false"
"1397.7000000178814","","html-button-response","9","3948727","0.0-2.0-1.1","","<p>Scegli il premio:</p>","0","375","0","500","1","false"
"5358.4000000059605","","html-button-response","10","3954088","0.0-2.0-2.1","","<p>Scegli il premio:</p>","1","438","1","500","1","false"
"1157","","html-button-response","11","3955247","0.0-2.0-3.1","","<p>Scegli il premio:</p>","1","407","1","500","1","false"
"853.6999999880791","","html-button-response","12","3956102","0.0-2.0-4.1","","<p>Scegli il premio:</p>","0","391","0","500","1","false"
"1684.5","","html-button-response","13","3957789","0.0-2.0-5.1","","<p>Scegli il premio:</p>","0","403","0","500","1","true"
"2048.399999976158","","html-button-response","14","3959839","0.0-2.0-0.2","","<p>Scegli il premio:</p>","0","250","0","500","12","false"
"3418.9000000059605","","html-button-response","15","3963260","0.0-2.0-1.2","","<p>Scegli il premio:</p>","0","375","0","500","12","false"
"4537","","html-button-response","16","3967797","0.0-2.0-2.2","","<p>Scegli il premio:</p>","0","438","1","500","12","false"
"2385.0999999940395","","html-button-response","17","3970184","0.0-2.0-3.2","","<p>Scegli il premio:</p>","0","407","0","500","12","false"
"2871.5","","html-button-response","18","3973058","0.0-2.0-4.2","","<p>Scegli il premio:</p>","0","423","1","500","12","false"
"1035.0999999940395","","html-button-response","19","3974095","0.0-2.0-5.2","","<p>Scegli il premio:</p>","0","415","1","500","12","true"
"2009.199999988079","","html-button-response","20","3976106","0.0-2.0-0.3","","<p>Scegli il premio:</p>","1","5000","0","10000","24","false"
"4170.5","","html-button-response","21","3980278","0.0-2.0-1.3","","<p>Scegli il premio:</p>","1","7500","1","10000","24","false"
"1580.3999999761581","","html-button-response","22","3981860","0.0-2.0-2.3","","<p>Scegli il premio:</p>","0","6250","0","10000","24","false"
"1331.7000000178814","","html-button-response","23","3983192","0.0-2.0-3.3","","<p>Scegli il premio:</p>","1","6875","1","10000","24","false"
"1808","","html-button-response","24","3985003","0.0-2.0-4.3","","<p>Scegli il premio:</p>","1","6563","1","10000","24","false"
"1940.1000000238419","","html-button-response","25","3986945","0.0-2.0-5.3","","<p>Scegli il premio:</p>","1","6485","0","10000","24","true"
