"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"2086","","html-button-response","17","81410","0.0-2.0-3.2","","<p>Scegli il premio:</p>","1","9375","0","10000","1","false"
"1438","","html-button-response","18","82850","0.0-2.0-4.2","","<p>Scegli il premio:</p>","1","9688","0","10000","1","false"
"1903.0000000000146","","html-button-response","19","84754","0.0-2.0-5.2","","<p>Scegli il premio:</p>","1","9922","0","10000","1","true"
"2368.0000000000146","","html-button-response","20","87123","0.0-2.0-0.3","","<p>Scegli il premio:</p>","1","5000","1","10000","24","false"
"3753","","html-button-response","21","90877","0.0-2.0-1.3","","<p>Scegli il premio:</p>","0","2500","0","10000","24","false"
"1722","","html-button-response","22","92599","0.0-2.0-2.3","","<p>Scegli il premio:</p>","0","3750","0","10000","24","false"
"1588","","html-button-response","23","94189","0.0-2.0-3.3","","<p>Scegli il premio:</p>","0","4375","0","10000","24","false"
"1403.0000000000146","","html-button-response","24","95593","0.0-2.0-4.3","","<p>Scegli il premio:</p>","0","4688","0","10000","24","false"
"1719","","html-button-response","25","97313","0.0-2.0-5.3","","<p>Scegli il premio:</p>","1","4922","0","10000","24","true"
"3339","","html-button-response","26","100653","0.0-2.0-0.4","","<p>Scegli il premio:</p>","1","5000","1","10000","60","false"
"1672","","html-button-response","27","102326","0.0-2.0-1.4","","<p>Scegli il premio:</p>","0","2500","0","10000","60","false"
"10105","","html-button-response","28","112433","0.0-2.0-2.4","","<p>Scegli il premio:</p>","1","3750","0","10000","60","false"
"1983","","html-button-response","29","114417","0.0-2.0-3.4","","<p>Scegli il premio:</p>","0","4375","0","10000","60","false"
"1992","","html-button-response","30","116410","0.0-2.0-4.4","","<p>Scegli il premio:</p>","1","4688","0","10000","60","false"
"1172","","html-button-response","31","117582","0.0-2.0-5.4","","<p>Scegli il premio:</p>","1","4922","0","10000","60","true"
"2070","","html-button-response","32","119652","0.0-2.0-0.5","","<p>Scegli il premio:</p>","0","250","1","500","6","false"
"1356","","html-button-response","33","121009","0.0-2.0-1.5","","<p>Scegli il premio:</p>","0","125","1","500","6","false"
"1856","","html-button-response","34","122865","0.0-2.0-2.5","","<p>Scegli il premio:</p>","0","63","1","500","6","false"
"1453","","html-button-response","35","124320","0.0-2.0-3.5","","<p>Scegli il premio:</p>","1","32","0","500","6","false"
"1337","","html-button-response","36","125658","0.0-2.0-4.5","","<p>Scegli il premio:</p>","1","48","0","500","6","false"
"1970","","html-button-response","37","127629","0.0-2.0-5.5","","<p>Scegli il premio:</p>","0","59.5","0","500","6","true"
"2137.999999999971","","html-button-response","38","129769","0.0-2.0-0.6","","<p>Scegli il premio:</p>","1","250","1","500","24","false"
"1070.000000000029","","html-button-response","39","130840","0.0-2.0-1.6","","<p>Scegli il premio:</p>","1","125","1","500","24","false"
"1339","","html-button-response","40","132180","0.0-2.0-2.6","","<p>Scegli il premio:</p>","1","63","1","500","24","false"
"1838","","html-button-response","41","134020","0.0-2.0-3.6","","<p>Scegli il premio:</p>","1","32","0","500","24","false"
"2552","","html-button-response","42","136573","0.0-2.0-4.6","","<p>Scegli il premio:</p>","0","48","0","500","24","false"
"2688","","html-button-response","43","139263","0.0-2.0-5.6","","<p>Scegli il premio:</p>","1","59.5","0","500","24","true"
"2922.000000000029","","html-button-response","44","142185","0.0-2.0-0.7","","<p>Scegli il premio:</p>","0","5000","1","10000","120","false"
"1059","","html-button-response","45","143245","0.0-2.0-1.7","","<p>Scegli il premio:</p>","0","2500","1","10000","120","false"
"2171.000000000029","","html-button-response","46","145417","0.0-2.0-2.7","","<p>Scegli il premio:</p>","0","1250","1","10000","120","false"
"1903","","html-button-response","47","147321","0.0-2.0-3.7","","<p>Scegli il premio:</p>","1","625","0","10000","120","false"
"1784.999999999971","","html-button-response","48","149107","0.0-2.0-4.7","","<p>Scegli il premio:</p>","1","938","0","10000","120","false"
"3552","","html-button-response","49","152661","0.0-2.0-5.7","","<p>Scegli il premio:</p>","0","1172","0","10000","120","true"
"1872.999999999971","","html-button-response","50","154534","0.0-2.0-0.8","","<p>Scegli il premio:</p>","1","250","0","500","1","false"
"1638.000000000029","","html-button-response","51","156174","0.0-2.0-1.8","","<p>Scegli il premio:</p>","0","375","0","500","1","false"
"1123","","html-button-response","52","157298","0.0-2.0-2.8","","<p>Scegli il premio:</p>","0","438","0","500","1","false"
"1653.999999999971","","html-button-response","53","158953","0.0-2.0-3.8","","<p>Scegli il premio:</p>","1","469","0","500","1","false"
"1488.999999999971","","html-button-response","54","160443","0.0-2.0-4.8","","<p>Scegli il premio:</p>","0","485","0","500","1","false"
"1473","","html-button-response","55","161916","0.0-2.0-5.8","","<p>Scegli il premio:</p>","1","496.5","0","500","1","true"
"4268","","html-button-response","56","166185","0.0-2.0-0.9","","<p>Scegli il premio:</p>","1","250","1","500","12","false"
"2673","","html-button-response","57","168859","0.0-2.0-1.9","","<p>Scegli il premio:</p>","1","125","1","500","12","false"
"1489.999999999971","","html-button-response","58","170349","0.0-2.0-2.9","","<p>Scegli il premio:</p>","0","63","0","500","12","false"
"1938","","html-button-response","59","172288","0.0-2.0-3.9","","<p>Scegli il premio:</p>","1","94","0","500","12","false"
"1690.000000000029","","html-button-response","60","173978","0.0-2.0-4.9","","<p>Scegli il premio:</p>","1","110","0","500","12","false"
"1502.999999999971","","html-button-response","61","175482","0.0-2.0-5.9","","<p>Scegli il premio:</p>","1","121.5","0","500","12","true"
"3302","","html-button-response","62","178785","0.0-2.0-0.10","","<p>Scegli il premio:</p>","1","5000","0","10000","12","false"
"1287","","html-button-response","63","180072","0.0-2.0-1.10","","<p>Scegli il premio:</p>","1","7500","0","10000","12","false"
"1703","","html-button-response","64","181775","0.0-2.0-2.10","","<p>Scegli il premio:</p>","0","8750","0","10000","12","false"
"5215.000000000029","","html-button-response","65","186991","0.0-2.0-3.10","","<p>Scegli il premio:</p>","1","9375","0","10000","12","false"
"3123","","html-button-response","66","190114","0.0-2.0-4.10","","<p>Scegli il premio:</p>","1","9688","1","10000","12","false"
"3754.999999999971","","html-button-response","67","193871","0.0-2.0-5.10","","<p>Scegli il premio:</p>","0","9532","1","10000","12","true"
"4404.999999999971","","html-button-response","68","198277","0.0-2.0-0.11","","<p>Scegli il premio:</p>","1","5000","0","10000","6","false"
"1272.000000000029","","html-button-response","69","199550","0.0-2.0-1.11","","<p>Scegli il premio:</p>","1","7500","0","10000","6","false"
"1538","","html-button-response","70","201089","0.0-2.0-2.11","","<p>Scegli il premio:</p>","1","8750","0","10000","6","false"
"1804","","html-button-response","71","202894","0.0-2.0-3.11","","<p>Scegli il premio:</p>","1","9375","0","10000","6","false"
"6238","","html-button-response","72","209133","0.0-2.0-4.11","","<p>Scegli il premio:</p>","1","9688","1","10000","6","false"
"2039","","html-button-response","73","211172","0.0-2.0-5.11","","<p>Scegli il premio:</p>","1","9532","1","10000","6","true"
"1731","","html-button-response","74","212905","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","213906","0.0-4.0","true","","","","","","",""
