"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"26025","{""Nome"":""CONTROL_TS"",""Cognome"":""14A_POST""}","survey-text","0","26028","0.0-0.0","","","","","","","",""
"","","fullscreen","1","46969","0.0-1.0","true","","","","","","",""
"1590.699999999255","","html-button-response","2","48561","0.0-2.0-0.0","","<p>Scegli il premio:</p>","0","5000","0","10000","6","false"
"1064.800000000745","","html-button-response","3","49626","0.0-2.0-1.0","","<p>Scegli il premio:</p>","0","7500","0","10000","6","false"
"1092.3999999985099","","html-button-response","4","50719","0.0-2.0-2.0","","<p>Scegli il premio:</p>","1","8750","0","10000","6","false"
"1706.5","","html-button-response","5","52426","0.0-2.0-3.0","","<p>Scegli il premio:</p>","1","9375","0","10000","6","false"
"1139.5","","html-button-response","6","53566","0.0-2.0-4.0","","<p>Scegli il premio:</p>","1","9688","1","10000","6","false"
"1360.7999999970198","","html-button-response","7","54927","0.0-2.0-5.0","","<p>Scegli il premio:</p>","1","9610","0","10000","6","true"
"4064.5","","html-button-response","8","58992","0.0-2.0-0.1","","<p>Scegli il premio:</p>","1","250","0","500","6","false"
"1492.4000000022352","","html-button-response","9","60485","0.0-2.0-1.1","","<p>Scegli il premio:</p>","1","375","0","500","6","false"
"1220.2999999970198","","html-button-response","10","61706","0.0-2.0-2.1","","<p>Scegli il premio:</p>","0","438","0","500","6","false"
"1140.5","","html-button-response","11","62847","0.0-2.0-3.1","","<p>Scegli il premio:</p>","1","469","0","500","6","false"
"987.9000000022352","","html-button-response","12","63835","0.0-2.0-4.1","","<p>Scegli il premio:</p>","1","485","0","500","6","false"
"1018.8000000007451","","html-button-response","13","64854","0.0-2.0-5.1","","<p>Scegli il premio:</p>","1","493","1","500","6","true"
"1094.8999999985099","","html-button-response","14","65950","0.0-2.0-0.2","","<p>Scegli il premio:</p>","1","5000","0","10000","60","false"
"901.5999999977648","","html-button-response","15","66852","0.0-2.0-1.2","","<p>Scegli il premio:</p>","0","7500","0","10000","60","false"
"934.4000000022352","","html-button-response","16","67787","0.0-2.0-2.2","","<p>Scegli il premio:</p>","1","8750","0","10000","60","false"
"922.2999999970198","","html-button-response","17","68710","0.0-2.0-3.2","","<p>Scegli il premio:</p>","1","9375","0","10000","60","false"
"769.6000000014901","","html-button-response","18","69480","0.0-2.0-4.2","","<p>Scegli il premio:</p>","1","9688","0","10000","60","false"
"921.6999999992549","","html-button-response","19","70402","0.0-2.0-5.2","","<p>Scegli il premio:</p>","1","9844","1","10000","60","true"
"1010.5999999977648","","html-button-response","20","71413","0.0-2.0-0.3","","<p>Scegli il premio:</p>","1","250","0","500","1","false"
"638.1999999992549","","html-button-response","21","72052","0.0-2.0-1.3","","<p>Scegli il premio:</p>","1","375","0","500","1","false"
"880.1000000014901","","html-button-response","22","72933","0.0-2.0-2.3","","<p>Scegli il premio:</p>","1","438","0","500","1","false"
"1446.5","","html-button-response","23","74380","0.0-2.0-3.3","","<p>Scegli il premio:</p>","0","469","0","500","1","false"
