"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"13875","{""Nome"":""CONTROL_TS"",""Cognome"":""3_B_POST""}","survey-text","0","13891","0.0-0.0","","","","","","","",""
"","","fullscreen","1","15575","0.0-1.0","true","","","","","","",""
"1730.9999999999982","","html-button-response","2","17309","0.0-2.0-0.0","","<p>Scegli il premio:</p>","0","5000","0","10000","1","false"
"714","","html-button-response","3","18026","0.0-2.0-1.0","","<p>Scegli il premio:</p>","1","7500","0","10000","1","false"
"680","","html-button-response","4","18708","0.0-2.0-2.0","","<p>Scegli il premio:</p>","0","8750","0","10000","1","false"
"1099","","html-button-response","5","19809","0.0-2.0-3.0","","<p>Scegli il premio:</p>","0","9375","0","10000","1","false"
"596.9999999999964","","html-button-response","6","20407","0.0-2.0-4.0","","<p>Scegli il premio:</p>","1","9688","0","10000","1","false"
"551","","html-button-response","7","20959","0.0-2.0-5.0","","<p>Scegli il premio:</p>","0","9844","1","10000","1","true"
"499","","html-button-response","8","21459","0.0-2.0-0.1","","<p>Scegli il premio:</p>","0","250","1","500","60","false"
"664.0000000000036","","html-button-response","9","22125","0.0-2.0-1.1","","<p>Scegli il premio:</p>","1","125","1","500","60","false"
"666","","html-button-response","10","22792","0.0-2.0-2.1","","<p>Scegli il premio:</p>","1","63","0","500","60","false"
"832","","html-button-response","11","23625","0.0-2.0-3.1","","<p>Scegli il premio:</p>","1","94","0","500","60","false"
"915","","html-button-response","12","24542","0.0-2.0-4.1","","<p>Scegli il premio:</p>","1","110","0","500","60","false"
"698","","html-button-response","13","25242","0.0-2.0-5.1","","<p>Scegli il premio:</p>","1","121.5","0","500","60","true"
"731","","html-button-response","14","25975","0.0-2.0-0.2","","<p>Scegli il premio:</p>","0","5000","1","10000","24","false"
"482.99999999999636","","html-button-response","15","26459","0.0-2.0-1.2","","<p>Scegli il premio:</p>","1","2500","0","10000","24","false"
"548.0000000000036","","html-button-response","16","27009","0.0-2.0-2.2","","<p>Scegli il premio:</p>","0","3750","0","10000","24","false"
"731","","html-button-response","17","27742","0.0-2.0-3.2","","<p>Scegli il premio:</p>","1","4375","1","10000","24","false"
"565","","html-button-response","18","28309","0.0-2.0-4.2","","<p>Scegli il premio:</p>","1","4063","1","10000","24","false"
"714.9999999999964","","html-button-response","19","29026","0.0-2.0-5.2","","<p>Scegli il premio:</p>","1","3907","1","10000","24","true"
"813.0000000000036","","html-button-response","20","29842","0.0-2.0-0.3","","<p>Scegli il premio:</p>","1","5000","1","10000","120","false"
"1731.0000000000036","","html-button-response","21","31576","0.0-2.0-1.3","","<p>Scegli il premio:</p>","0","2500","1","10000","120","false"
"1281.000000000011","","html-button-response","22","32859","0.0-2.0-2.3","","<p>Scegli il premio:</p>","0","1250","1","10000","120","false"
"1214.9999999999927","","html-button-response","23","34076","0.0-2.0-3.3","","<p>Scegli il premio:</p>","1","625","0","10000","120","false"
"1264","","html-button-response","24","35341","0.0-2.0-4.3","","<p>Scegli il premio:</p>","0","938","0","10000","120","false"
"982","","html-button-response","25","36325","0.0-2.0-5.3","","<p>Scegli il premio:</p>","1","1172","0","10000","120","true"
"1183","","html-button-response","26","37509","0.0-2.0-0.4","","<p>Scegli il premio:</p>","0","250","0","500","24","false"
"814","","html-button-response","27","38326","0.0-2.0-1.4","","<p>Scegli il premio:</p>","1","375","1","500","24","false"
"782","","html-button-response","28","39109","0.0-2.0-2.4","","<p>Scegli il premio:</p>","0","313","0","500","24","false"
"681.9999999999927","","html-button-response","29","39793","0.0-2.0-3.4","","<p>Scegli il premio:</p>","1","344","0","500","24","false"
"815","","html-button-response","30","40609","0.0-2.0-4.4","","<p>Scegli il premio:</p>","1","360","1","500","24","false"
"715","","html-button-response","31","41325","0.0-2.0-5.4","","<p>Scegli il premio:</p>","1","356","0","500","24","true"
"932","","html-button-response","32","42259","0.0-2.0-0.5","","<p>Scegli il premio:</p>","0","250","0","500","1","false"
"730.0000000000073","","html-button-response","33","42992","0.0-2.0-1.5","","<p>Scegli il premio:</p>","1","375","0","500","1","false"
"882.0000000000073","","html-button-response","34","43876","0.0-2.0-2.5","","<p>Scegli il premio:</p>","1","438","0","500","1","false"
"1049","","html-button-response","35","44927","0.0-2.0-3.5","","<p>Scegli il premio:</p>","0","469","0","500","1","false"
"1164.9999999999927","","html-button-response","36","46093","0.0-2.0-4.5","","<p>Scegli il premio:</p>","0","485","1","500","1","false"
"1148","","html-button-response","37","47243","0.0-2.0-5.5","","<p>Scegli il premio:</p>","1","477","1","500","1","true"
"2247.9999999999927","","html-button-response","38","49493","0.0-2.0-0.6","","<p>Scegli il premio:</p>","1","5000","0","10000","12","false"
"814.9999999999927","","html-button-response","39","50309","0.0-2.0-1.6","","<p>Scegli il premio:</p>","0","7500","0","10000","12","false"
"915","","html-button-response","40","51226","0.0-2.0-2.6","","<p>Scegli il premio:</p>","0","8750","1","10000","12","false"
"782","","html-button-response","41","52009","0.0-2.0-3.6","","<p>Scegli il premio:</p>","1","8125","1","10000","12","false"
"547.0000000000073","","html-button-response","42","52559","0.0-2.0-4.6","","<p>Scegli il premio:</p>","0","7813","1","10000","12","false"
"567","","html-button-response","43","53127","0.0-2.0-5.6","","<p>Scegli il premio:</p>","1","7735","0","10000","12","true"
"464.9999999999927","","html-button-response","44","53593","0.0-2.0-0.7","","<p>Scegli il premio:</p>","0","5000","1","10000","60","false"
"480","","html-button-response","45","54075","0.0-2.0-1.7","","<p>Scegli il premio:</p>","1","2500","1","10000","60","false"
"415.0000000000073","","html-button-response","46","54492","0.0-2.0-2.7","","<p>Scegli il premio:</p>","1","1250","0","10000","60","false"
"431.0000000000073","","html-button-response","47","54925","0.0-2.0-3.7","","<p>Scegli il premio:</p>","0","1875","1","10000","60","false"
"367","","html-button-response","48","55293","0.0-2.0-4.7","","<p>Scegli il premio:</p>","1","1563","0","10000","60","false"
"147","","html-button-response","49","55441","0.0-2.0-5.7","","<p>Scegli il premio:</p>","1","1719","1","10000","60","true"
"197.99999999999272","","html-button-response","50","55641","0.0-2.0-0.8","","<p>Scegli il premio:</p>","1","5000","0","10000","6","false"
"318","","html-button-response","51","55960","0.0-2.0-1.8","","<p>Scegli il premio:</p>","0","7500","1","10000","6","false"
"132","","html-button-response","52","56093","0.0-2.0-2.8","","<p>Scegli il premio:</p>","0","6250","0","10000","6","false"
"380","","html-button-response","53","56475","0.0-2.0-3.8","","<p>Scegli il premio:</p>","1","6875","1","10000","6","false"
"434","","html-button-response","54","56910","0.0-2.0-4.8","","<p>Scegli il premio:</p>","0","6563","1","10000","6","false"
"432","","html-button-response","55","57343","0.0-2.0-5.8","","<p>Scegli il premio:</p>","1","6485","0","10000","6","true"
"583.0000000000073","","html-button-response","56","57928","0.0-2.0-0.9","","<p>Scegli il premio:</p>","0","250","1","500","120","false"
"796","","html-button-response","57","58725","0.0-2.0-1.9","","<p>Scegli il premio:</p>","0","125","1","500","120","false"
"898.0000000000073","","html-button-response","58","59626","0.0-2.0-2.9","","<p>Scegli il premio:</p>","1","63","0","500","120","false"
"898","","html-button-response","59","60525","0.0-2.0-3.9","","<p>Scegli il premio:</p>","1","94","1","500","120","false"
"899","","html-button-response","60","61425","0.0-2.0-4.9","","<p>Scegli il premio:</p>","0","79","1","500","120","false"
