"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"3503","","html-button-response","26","83712","0.0-2.0-0.4","","<p>Scegli il premio:</p>","1","5000","0","10000","12","false"
"1597.9999999999854","","html-button-response","27","85311","0.0-2.0-1.4","","<p>Scegli il premio:</p>","1","7500","1","10000","12","false"
"778","","html-button-response","28","86091","0.0-2.0-2.4","","<p>Scegli il premio:</p>","1","6250","1","10000","12","false"
"2248","","html-button-response","29","88340","0.0-2.0-3.4","","<p>Scegli il premio:</p>","0","5625","1","10000","12","false"
"1533","","html-button-response","30","89875","0.0-2.0-4.4","","<p>Scegli il premio:</p>","0","5313","1","10000","12","false"
"986","","html-button-response","31","90861","0.0-2.0-5.4","","<p>Scegli il premio:</p>","1","5235","0","10000","12","true"
"7312","","html-button-response","32","98176","0.0-2.0-0.5","","<p>Scegli il premio:</p>","1","5000","1","10000","60","false"
"4085","","html-button-response","33","102262","0.0-2.0-1.5","","<p>Scegli il premio:</p>","0","2500","0","10000","60","false"
"3795","","html-button-response","34","106059","0.0-2.0-2.5","","<p>Scegli il premio:</p>","1","3750","0","10000","60","false"
"2101","","html-button-response","35","108162","0.0-2.0-3.5","","<p>Scegli il premio:</p>","0","4375","1","10000","60","false"
"1928.0000000000146","","html-button-response","36","110091","0.0-2.0-4.5","","<p>Scegli il premio:</p>","1","4063","1","10000","60","false"
"3031.0000000000146","","html-button-response","37","113124","0.0-2.0-5.5","","<p>Scegli il premio:</p>","0","3907","1","10000","60","true"
"4065","","html-button-response","38","117191","0.0-2.0-0.6","","<p>Scegli il premio:</p>","0","250","0","500","1","false"
"1532.0000000000146","","html-button-response","39","118724","0.0-2.0-1.6","","<p>Scegli il premio:</p>","0","375","0","500","1","false"
"1499.0000000000146","","html-button-response","40","120224","0.0-2.0-2.6","","<p>Scegli il premio:</p>","0","438","1","500","1","false"
"1032","","html-button-response","41","121257","0.0-2.0-3.6","","<p>Scegli il premio:</p>","0","407","1","500","1","false"
"1416","","html-button-response","42","122674","0.0-2.0-4.6","","<p>Scegli il premio:</p>","0","391","0","500","1","false"
"1534","","html-button-response","43","124210","0.0-2.0-5.6","","<p>Scegli il premio:</p>","0","403","0","500","1","true"
"5346","","html-button-response","44","129557","0.0-2.0-0.7","","<p>Scegli il premio:</p>","1","5000","0","10000","1","false"
"1080.9999999999854","","html-button-response","45","130640","0.0-2.0-1.7","","<p>Scegli il premio:</p>","1","7500","0","10000","1","false"
"1518","","html-button-response","46","132160","0.0-2.0-2.7","","<p>Scegli il premio:</p>","1","8750","0","10000","1","false"
"2283","","html-button-response","47","134444","0.0-2.0-3.7","","<p>Scegli il premio:</p>","0","9375","0","10000","1","false"
"627.9999999999709","","html-button-response","48","135073","0.0-2.0-4.7","","<p>Scegli il premio:</p>","1","9688","1","10000","1","false"
"1069","","html-button-response","49","136144","0.0-2.0-5.7","","<p>Scegli il premio:</p>","1","9532","1","10000","1","true"
"4135","","html-button-response","50","140280","0.0-2.0-0.8","","<p>Scegli il premio:</p>","1","5000","0","10000","6","false"
"1664.000000000029","","html-button-response","51","141945","0.0-2.0-1.8","","<p>Scegli il premio:</p>","1","7500","0","10000","6","false"
"1416","","html-button-response","52","143363","0.0-2.0-2.8","","<p>Scegli il premio:</p>","1","8750","1","10000","6","false"
"1149","","html-button-response","53","144513","0.0-2.0-3.8","","<p>Scegli il premio:</p>","0","8125","1","10000","6","false"
"1478","","html-button-response","54","145991","0.0-2.0-4.8","","<p>Scegli il premio:</p>","0","7813","1","10000","6","false"
"948","","html-button-response","55","146941","0.0-2.0-5.8","","<p>Scegli il premio:</p>","0","7657","1","10000","6","true"
"2773","","html-button-response","56","149714","0.0-2.0-0.9","","<p>Scegli il premio:</p>","0","250","1","500","60","false"
"1259","","html-button-response","57","150975","0.0-2.0-1.9","","<p>Scegli il premio:</p>","0","125","1","500","60","false"
"1153","","html-button-response","58","152129","0.0-2.0-2.9","","<p>Scegli il premio:</p>","0","63","0","500","60","false"
"2662","","html-button-response","59","154793","0.0-2.0-3.9","","<p>Scegli il premio:</p>","1","94","0","500","60","false"
"916","","html-button-response","60","155710","0.0-2.0-4.9","","<p>Scegli il premio:</p>","0","110","1","500","60","false"
"966","","html-button-response","61","156677","0.0-2.0-5.9","","<p>Scegli il premio:</p>","0","102","1","500","60","true"
"2478","","html-button-response","62","159156","0.0-2.0-0.10","","<p>Scegli il premio:</p>","0","250","1","500","24","false"
"1769.000000000029","","html-button-response","63","160926","0.0-2.0-1.10","","<p>Scegli il premio:</p>","1","125","1","500","24","false"
"1517","","html-button-response","64","162444","0.0-2.0-2.10","","<p>Scegli il premio:</p>","0","63","0","500","24","false"
"2232","","html-button-response","65","164678","0.0-2.0-3.10","","<p>Scegli il premio:</p>","1","94","0","500","24","false"
"694","","html-button-response","66","165373","0.0-2.0-4.10","","<p>Scegli il premio:</p>","0","110","1","500","24","false"
"4486","","html-button-response","67","169860","0.0-2.0-5.10","","<p>Scegli il premio:</p>","1","102","1","500","24","true"
"1999","","html-button-response","68","171860","0.0-2.0-0.11","","<p>Scegli il premio:</p>","1","250","1","500","12","false"
"945.0000000000291","","html-button-response","69","172807","0.0-2.0-1.11","","<p>Scegli il premio:</p>","1","125","1","500","12","false"
"982","","html-button-response","70","173790","0.0-2.0-2.11","","<p>Scegli il premio:</p>","0","63","0","500","12","false"
"1186","","html-button-response","71","174977","0.0-2.0-3.11","","<p>Scegli il premio:</p>","0","94","0","500","12","false"
"1363","","html-button-response","72","176341","0.0-2.0-4.11","","<p>Scegli il premio:</p>","0","110","1","500","12","false"
"1400.999999999971","","html-button-response","73","177744","0.0-2.0-5.11","","<p>Scegli il premio:</p>","1","102","1","500","12","true"
"1062","","html-button-response","74","178807","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","179809","0.0-4.0","true","","","","","","",""
