"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"32022","{""Nome"":""Contro_TS"",""Cognome"":""12_A_POST""}","survey-text","0","32038","0.0-0.0","","","","","","","",""
"","","fullscreen","1","34020","0.0-1.0","true","","","","","","",""
"3394","","html-button-response","2","37418","0.0-2.0-0.0","","<p>Scegli il premio:</p>","1","5000","1","10000","60","false"
"2630","","html-button-response","3","40050","0.0-2.0-1.0","","<p>Scegli il premio:</p>","1","2500","1","10000","60","false"
"1382","","html-button-response","4","41434","0.0-2.0-2.0","","<p>Scegli il premio:</p>","1","1250","1","10000","60","false"
"1798","","html-button-response","5","43234","0.0-2.0-3.0","","<p>Scegli il premio:</p>","0","625","0","10000","60","false"
"3048","","html-button-response","6","46284","0.0-2.0-4.0","","<p>Scegli il premio:</p>","1","938","0","10000","60","false"
"1832","","html-button-response","7","48117","0.0-2.0-5.0","","<p>Scegli il premio:</p>","0","1172","0","10000","60","true"
"2180","","html-button-response","8","50299","0.0-2.0-0.1","","<p>Scegli il premio:</p>","0","5000","1","10000","12","false"
"2166","","html-button-response","9","52467","0.0-2.0-1.1","","<p>Scegli il premio:</p>","1","2500","0","10000","12","false"
"1315","","html-button-response","10","53784","0.0-2.0-2.1","","<p>Scegli il premio:</p>","1","3750","0","10000","12","false"
"914","","html-button-response","11","54700","0.0-2.0-3.1","","<p>Scegli il premio:</p>","1","4375","1","10000","12","false"
"632","","html-button-response","12","55334","0.0-2.0-4.1","","<p>Scegli il premio:</p>","1","4063","1","10000","12","false"
"1481.0000000000073","","html-button-response","13","56817","0.0-2.0-5.1","","<p>Scegli il premio:</p>","1","3985","0","10000","12","true"
"1965","","html-button-response","14","58784","0.0-2.0-0.2","","<p>Scegli il premio:</p>","1","250","1","500","24","false"
"3681","","html-button-response","15","62467","0.0-2.0-1.2","","<p>Scegli il premio:</p>","1","125","1","500","24","false"
"1180.9999999999927","","html-button-response","16","63650","0.0-2.0-2.2","","<p>Scegli il premio:</p>","0","63","0","500","24","false"
"615.0000000000073","","html-button-response","17","64266","0.0-2.0-3.2","","<p>Scegli il premio:</p>","0","94","0","500","24","false"
"715","","html-button-response","18","64983","0.0-2.0-4.2","","<p>Scegli il premio:</p>","0","110","0","500","24","false"
"1065","","html-button-response","19","66050","0.0-2.0-5.2","","<p>Scegli il premio:</p>","1","121.5","0","500","24","true"
"3816","","html-button-response","20","69867","0.0-2.0-0.3","","<p>Scegli il premio:</p>","1","5000","1","10000","120","false"
"1215","","html-button-response","21","71084","0.0-2.0-1.3","","<p>Scegli il premio:</p>","0","2500","1","10000","120","false"
"2332","","html-button-response","22","73417","0.0-2.0-2.3","","<p>Scegli il premio:</p>","1","1250","1","10000","120","false"
"5615","","html-button-response","23","79034","0.0-2.0-3.3","","<p>Scegli il premio:</p>","1","625","0","10000","120","false"
"4150","","html-button-response","24","83185","0.0-2.0-4.3","","<p>Scegli il premio:</p>","1","938","1","10000","120","false"
"1763.9999999999854","","html-button-response","25","84949","0.0-2.0-5.3","","<p>Scegli il premio:</p>","1","782","1","10000","120","true"
"1765.9999999999854","","html-button-response","26","86716","0.0-2.0-0.4","","<p>Scegli il premio:</p>","1","250","0","500","6","false"
"1881","","html-button-response","27","88599","0.0-2.0-1.4","","<p>Scegli il premio:</p>","1","375","1","500","6","false"
"1566","","html-button-response","28","90166","0.0-2.0-2.4","","<p>Scegli il premio:</p>","0","313","1","500","6","false"
"1331.9999999999854","","html-button-response","29","91500","0.0-2.0-3.4","","<p>Scegli il premio:</p>","0","282","1","500","6","false"
"3815.0000000000146","","html-button-response","30","95317","0.0-2.0-4.4","","<p>Scegli il premio:</p>","1","266","1","500","6","false"
"5832","","html-button-response","31","101150","0.0-2.0-5.4","","<p>Scegli il premio:</p>","1","262","0","500","6","true"
"1931","","html-button-response","32","103082","0.0-2.0-0.5","","<p>Scegli il premio:</p>","0","250","1","500","120","false"
"1081.9999999999854","","html-button-response","33","104166","0.0-2.0-1.5","","<p>Scegli il premio:</p>","0","125","1","500","120","false"
"982","","html-button-response","34","105150","0.0-2.0-2.5","","<p>Scegli il premio:</p>","1","63","1","500","120","false"
"1665","","html-button-response","35","106817","0.0-2.0-3.5","","<p>Scegli il premio:</p>","1","32","0","500","120","false"
"863.9999999999854","","html-button-response","36","107682","0.0-2.0-4.5","","<p>Scegli il premio:</p>","0","48","0","500","120","false"
"1215.9999999999854","","html-button-response","37","108900","0.0-2.0-5.5","","<p>Scegli il premio:</p>","0","59.5","0","500","120","true"
"1631","","html-button-response","38","110533","0.0-2.0-0.6","","<p>Scegli il premio:</p>","0","5000","0","10000","1","false"
"582","","html-button-response","39","111116","0.0-2.0-1.6","","<p>Scegli il premio:</p>","0","7500","0","10000","1","false"
"432","","html-button-response","40","111549","0.0-2.0-2.6","","<p>Scegli il premio:</p>","0","8750","0","10000","1","false"
"1714","","html-button-response","41","113265","0.0-2.0-3.6","","<p>Scegli il premio:</p>","0","9375","1","10000","1","false"
"732","","html-button-response","42","114000","0.0-2.0-4.6","","<p>Scegli il premio:</p>","0","9063","1","10000","1","false"
"898","","html-button-response","43","114900","0.0-2.0-5.6","","<p>Scegli il premio:</p>","0","8907","1","10000","1","true"
"2316.0000000000146","","html-button-response","44","117217","0.0-2.0-0.7","","<p>Scegli il premio:</p>","0","250","0","500","1","false"
"1582.0000000000146","","html-button-response","45","118800","0.0-2.0-1.7","","<p>Scegli il premio:</p>","1","375","0","500","1","false"
"6298","","html-button-response","46","125100","0.0-2.0-2.7","","<p>Scegli il premio:</p>","1","438","1","500","1","false"
"1531","","html-button-response","47","126632","0.0-2.0-3.7","","<p>Scegli il premio:</p>","1","407","1","500","1","false"
"1298.9999999999854","","html-button-response","48","127933","0.0-2.0-4.7","","<p>Scegli il premio:</p>","0","391","0","500","1","false"
"982","","html-button-response","49","128916","0.0-2.0-5.7","","<p>Scegli il premio:</p>","0","403","0","500","1","true"
"1766","","html-button-response","50","130683","0.0-2.0-0.8","","<p>Scegli il premio:</p>","0","5000","0","10000","6","false"
"1448","","html-button-response","51","132133","0.0-2.0-1.8","","<p>Scegli il premio:</p>","0","7500","1","10000","6","false"
"931.9999999999709","","html-button-response","52","133066","0.0-2.0-2.8","","<p>Scegli il premio:</p>","0","6250","1","10000","6","false"
"2014","","html-button-response","53","135083","0.0-2.0-3.8","","<p>Scegli il premio:</p>","0","5625","0","10000","6","false"
"2031","","html-button-response","54","137115","0.0-2.0-4.8","","<p>Scegli il premio:</p>","0","5938","1","10000","6","false"
"2149","","html-button-response","55","139266","0.0-2.0-5.8","","<p>Scegli il premio:</p>","0","5860","0","10000","6","true"
"2949","","html-button-response","56","142216","0.0-2.0-0.9","","<p>Scegli il premio:</p>","0","5000","1","10000","24","false"
"3181","","html-button-response","57","145399","0.0-2.0-1.9","","<p>Scegli il premio:</p>","0","2500","0","10000","24","false"
"1115","","html-button-response","58","146516","0.0-2.0-2.9","","<p>Scegli il premio:</p>","0","3750","0","10000","24","false"
"1349","","html-button-response","59","147866","0.0-2.0-3.9","","<p>Scegli il premio:</p>","0","4375","0","10000","24","false"
"1365","","html-button-response","60","149233","0.0-2.0-4.9","","<p>Scegli il premio:</p>","0","4688","0","10000","24","false"
"1780.999999999971","","html-button-response","61","151016","0.0-2.0-5.9","","<p>Scegli il premio:</p>","0","4922","0","10000","24","true"
"1698","","html-button-response","62","152715","0.0-2.0-0.10","","<p>Scegli il premio:</p>","1","250","1","500","60","false"
"1250","","html-button-response","63","153966","0.0-2.0-1.10","","<p>Scegli il premio:</p>","1","125","1","500","60","false"
"999","","html-button-response","64","154966","0.0-2.0-2.10","","<p>Scegli il premio:</p>","0","63","0","500","60","false"
"866","","html-button-response","65","155833","0.0-2.0-3.10","","<p>Scegli il premio:</p>","1","94","0","500","60","false"
"1148","","html-button-response","66","156983","0.0-2.0-4.10","","<p>Scegli il premio:</p>","1","110","0","500","60","false"
"2031","","html-button-response","67","159017","0.0-2.0-5.10","","<p>Scegli il premio:</p>","0","121.5","0","500","60","true"
"1165","","html-button-response","68","160183","0.0-2.0-0.11","","<p>Scegli il premio:</p>","0","250","0","500","12","false"
"1698","","html-button-response","69","161882","0.0-2.0-1.11","","<p>Scegli il premio:</p>","0","375","1","500","12","false"
"1382","","html-button-response","70","163266","0.0-2.0-2.11","","<p>Scegli il premio:</p>","1","313","1","500","12","false"
"2149","","html-button-response","71","165416","0.0-2.0-3.11","","<p>Scegli il premio:</p>","1","282","0","500","12","false"
"981","","html-button-response","72","166399","0.0-2.0-4.11","","<p>Scegli il premio:</p>","0","298","1","500","12","false"
"1214.999999999971","","html-button-response","73","167616","0.0-2.0-5.11","","<p>Scegli il premio:</p>","1","290","1","500","12","true"
"750","","html-button-response","74","168366","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","169367","0.0-4.0","true","","","","","","",""
