"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"2912","","html-button-response","31","131765","0.0-2.0-5.4","","<p>Scegli il premio:</p>","0","403","0","500","24","true"
"2249","","html-button-response","32","134016","0.0-2.0-0.5","","<p>Scegli il premio:</p>","1","5000","0","10000","120","false"
"980.9999999999709","","html-button-response","33","134999","0.0-2.0-1.5","","<p>Scegli il premio:</p>","1","7500","0","10000","120","false"
"1932","","html-button-response","34","136932","0.0-2.0-2.5","","<p>Scegli il premio:</p>","1","8750","1","10000","120","false"
"1549","","html-button-response","35","138482","0.0-2.0-3.5","","<p>Scegli il premio:</p>","0","8125","1","10000","120","false"
"1353","","html-button-response","36","139836","0.0-2.0-4.5","","<p>Scegli il premio:</p>","0","7813","0","10000","120","false"
"1211","","html-button-response","37","141049","0.0-2.0-5.5","","<p>Scegli il premio:</p>","0","8047","0","10000","120","true"
"2002","","html-button-response","38","143052","0.0-2.0-0.6","","<p>Scegli il premio:</p>","1","5000","0","10000","6","false"
"945","","html-button-response","39","143999","0.0-2.0-1.6","","<p>Scegli il premio:</p>","1","7500","0","10000","6","false"
"2482","","html-button-response","40","146482","0.0-2.0-2.6","","<p>Scegli il premio:</p>","1","8750","1","10000","6","false"
"2549","","html-button-response","41","149032","0.0-2.0-3.6","","<p>Scegli il premio:</p>","0","8125","0","10000","6","false"
"2369","","html-button-response","42","151403","0.0-2.0-4.6","","<p>Scegli il premio:</p>","1","8438","1","10000","6","false"
"1180.999999999971","","html-button-response","43","152584","0.0-2.0-5.6","","<p>Scegli il premio:</p>","0","8360","0","10000","6","true"
"2481","","html-button-response","44","155066","0.0-2.0-0.7","","<p>Scegli il premio:</p>","0","250","0","500","60","false"
"1398","","html-button-response","45","156466","0.0-2.0-1.7","","<p>Scegli il premio:</p>","0","375","1","500","60","false"
"1534","","html-button-response","46","158002","0.0-2.0-2.7","","<p>Scegli il premio:</p>","1","313","0","500","60","false"
"3894","","html-button-response","47","161898","0.0-2.0-3.7","","<p>Scegli il premio:</p>","0","344","0","500","60","false"
"1932.000000000029","","html-button-response","48","163832","0.0-2.0-4.7","","<p>Scegli il premio:</p>","1","360","0","500","60","false"
"1731","","html-button-response","49","165565","0.0-2.0-5.7","","<p>Scegli il premio:</p>","0","371.5","0","500","60","true"
"1898","","html-button-response","50","167465","0.0-2.0-0.8","","<p>Scegli il premio:</p>","1","5000","0","10000","12","false"
"1748","","html-button-response","51","169215","0.0-2.0-1.8","","<p>Scegli il premio:</p>","0","7500","0","10000","12","false"
"983","","html-button-response","52","170199","0.0-2.0-2.8","","<p>Scegli il premio:</p>","1","8750","1","10000","12","false"
"1265.999999999971","","html-button-response","53","171466","0.0-2.0-3.8","","<p>Scegli il premio:</p>","1","8125","1","10000","12","false"
"1165","","html-button-response","54","172632","0.0-2.0-4.8","","<p>Scegli il premio:</p>","0","7813","0","10000","12","false"
"2316","","html-button-response","55","174949","0.0-2.0-5.8","","<p>Scegli il premio:</p>","1","8047","0","10000","12","true"
"2263.999999999971","","html-button-response","56","177214","0.0-2.0-0.9","","<p>Scegli il premio:</p>","0","5000","0","10000","1","false"
"1286","","html-button-response","57","178502","0.0-2.0-1.9","","<p>Scegli il premio:</p>","1","7500","0","10000","1","false"
"1095","","html-button-response","58","179598","0.0-2.0-2.9","","<p>Scegli il premio:</p>","0","8750","0","10000","1","false"
"1066","","html-button-response","59","180665","0.0-2.0-3.9","","<p>Scegli il premio:</p>","1","9375","0","10000","1","false"
"1164.000000000029","","html-button-response","60","181831","0.0-2.0-4.9","","<p>Scegli il premio:</p>","1","9688","0","10000","1","false"
"1899","","html-button-response","61","183731","0.0-2.0-5.9","","<p>Scegli il premio:</p>","0","9922","0","10000","1","true"
"2037","","html-button-response","62","185769","0.0-2.0-0.10","","<p>Scegli il premio:</p>","1","5000","0","10000","60","false"
"1426.999999999971","","html-button-response","63","187198","0.0-2.0-1.10","","<p>Scegli il premio:</p>","0","7500","1","10000","60","false"
"3414.999999999971","","html-button-response","64","190614","0.0-2.0-2.10","","<p>Scegli il premio:</p>","0","6250","0","10000","60","false"
"1836","","html-button-response","65","192452","0.0-2.0-3.10","","<p>Scegli il premio:</p>","1","6875","0","10000","60","false"
"1011","","html-button-response","66","193464","0.0-2.0-4.10","","<p>Scegli il premio:</p>","1","7188","0","10000","60","false"
"1948","","html-button-response","67","195414","0.0-2.0-5.10","","<p>Scegli il premio:</p>","0","7422","0","10000","60","true"
"1798","","html-button-response","68","197214","0.0-2.0-0.11","","<p>Scegli il premio:</p>","1","250","0","500","1","false"
"1333","","html-button-response","69","198548","0.0-2.0-1.11","","<p>Scegli il premio:</p>","0","375","0","500","1","false"
"2281.999999999971","","html-button-response","70","200831","0.0-2.0-2.11","","<p>Scegli il premio:</p>","0","438","1","500","1","false"
"1402.000000000029","","html-button-response","71","202235","0.0-2.0-3.11","","<p>Scegli il premio:</p>","1","407","0","500","1","false"
"978","","html-button-response","72","203213","0.0-2.0-4.11","","<p>Scegli il premio:</p>","1","423","0","500","1","false"
"1683","","html-button-response","73","204897","0.0-2.0-5.11","","<p>Scegli il premio:</p>","0","434.5","0","500","1","true"
"3167","","html-button-response","74","208065","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","209066","0.0-4.0","true","","","","","","",""
