"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"1073","","html-button-response","19","121739","0.0-2.0-5.2","","<p>Scegli il premio:</p>","1","7110","0","10000","24","true"
"4951","","html-button-response","20","126693","0.0-2.0-0.3","","<p>Scegli il premio:</p>","1","250","1","500","120","false"
"2164.9999999999854","","html-button-response","21","128860","0.0-2.0-1.3","","<p>Scegli il premio:</p>","1","125","1","500","120","false"
"5719.999999999985","","html-button-response","22","134581","0.0-2.0-2.3","","<p>Scegli il premio:</p>","1","63","0","500","120","false"
"1868","","html-button-response","23","136451","0.0-2.0-3.3","","<p>Scegli il premio:</p>","1","94","0","500","120","false"
"2647","","html-button-response","24","139100","0.0-2.0-4.3","","<p>Scegli il premio:</p>","0","110","1","500","120","false"
"1166","","html-button-response","25","140268","0.0-2.0-5.3","","<p>Scegli il premio:</p>","1","106","0","500","120","true"
"2530","","html-button-response","26","142801","0.0-2.0-0.4","","<p>Scegli il premio:</p>","0","5000","0","10000","1","false"
"2064","","html-button-response","27","144866","0.0-2.0-1.4","","<p>Scegli il premio:</p>","1","7500","0","10000","1","false"
"2321.999999999971","","html-button-response","28","147191","0.0-2.0-2.4","","<p>Scegli il premio:</p>","0","8750","0","10000","1","false"
"2679","","html-button-response","29","149872","0.0-2.0-3.4","","<p>Scegli il premio:</p>","0","9375","0","10000","1","false"
"1395.999999999971","","html-button-response","30","151270","0.0-2.0-4.4","","<p>Scegli il premio:</p>","0","9688","0","10000","1","false"
"1458","","html-button-response","31","152730","0.0-2.0-5.4","","<p>Scegli il premio:</p>","1","9922","0","10000","1","true"
"2337","","html-button-response","32","155068","0.0-2.0-0.5","","<p>Scegli il premio:</p>","1","5000","0","10000","12","false"
"896","","html-button-response","33","155967","0.0-2.0-1.5","","<p>Scegli il premio:</p>","1","7500","0","10000","12","false"
"1148","","html-button-response","34","157117","0.0-2.0-2.5","","<p>Scegli il premio:</p>","0","8750","0","10000","12","false"
"4248","","html-button-response","35","161368","0.0-2.0-3.5","","<p>Scegli il premio:</p>","1","9375","1","10000","12","false"
"1423","","html-button-response","36","162792","0.0-2.0-4.5","","<p>Scegli il premio:</p>","1","9063","1","10000","12","false"
"1086.000000000029","","html-button-response","37","163880","0.0-2.0-5.5","","<p>Scegli il premio:</p>","0","8985","0","10000","12","true"
"2858","","html-button-response","38","166739","0.0-2.0-0.6","","<p>Scegli il premio:</p>","1","250","1","500","12","false"
"1363","","html-button-response","39","168104","0.0-2.0-1.6","","<p>Scegli il premio:</p>","0","125","0","500","12","false"
"1029","","html-button-response","40","169136","0.0-2.0-2.6","","<p>Scegli il premio:</p>","0","188","0","500","12","false"
"1651","","html-button-response","41","170789","0.0-2.0-3.6","","<p>Scegli il premio:</p>","1","219","0","500","12","false"
"2333","","html-button-response","42","173124","0.0-2.0-4.6","","<p>Scegli il premio:</p>","0","235","0","500","12","false"
"4518","","html-button-response","43","177642","0.0-2.0-5.6","","<p>Scegli il premio:</p>","1","246.5","0","500","12","true"
"5960","","html-button-response","44","183604","0.0-2.0-0.7","","<p>Scegli il premio:</p>","0","5000","0","10000","60","false"
"3034","","html-button-response","45","186640","0.0-2.0-1.7","","<p>Scegli il premio:</p>","1","7500","0","10000","60","false"
"2387","","html-button-response","46","189029","0.0-2.0-2.7","","<p>Scegli il premio:</p>","1","8750","0","10000","60","false"
"1813","","html-button-response","47","190846","0.0-2.0-3.7","","<p>Scegli il premio:</p>","0","9375","1","10000","60","false"
"1526.000000000029","","html-button-response","48","192374","0.0-2.0-4.7","","<p>Scegli il premio:</p>","1","9063","1","10000","60","false"
"1528.000000000029","","html-button-response","49","193904","0.0-2.0-5.7","","<p>Scegli il premio:</p>","1","8907","1","10000","60","true"
"2066","","html-button-response","50","195972","0.0-2.0-0.8","","<p>Scegli il premio:</p>","0","250","0","500","1","false"
"2059","","html-button-response","51","198034","0.0-2.0-1.8","","<p>Scegli il premio:</p>","1","375","0","500","1","false"
"1781","","html-button-response","52","199816","0.0-2.0-2.8","","<p>Scegli il premio:</p>","0","438","1","500","1","false"
"1982","","html-button-response","53","201800","0.0-2.0-3.8","","<p>Scegli il premio:</p>","0","407","0","500","1","false"
"7097","","html-button-response","54","208899","0.0-2.0-4.8","","<p>Scegli il premio:</p>","1","423","0","500","1","false"
"3715","","html-button-response","55","212616","0.0-2.0-5.8","","<p>Scegli il premio:</p>","1","434.5","0","500","1","true"
"3238","","html-button-response","56","215855","0.0-2.0-0.9","","<p>Scegli il premio:</p>","1","250","1","500","6","false"
"2680","","html-button-response","57","218538","0.0-2.0-1.9","","<p>Scegli il premio:</p>","1","125","0","500","6","false"
"1277","","html-button-response","58","219816","0.0-2.0-2.9","","<p>Scegli il premio:</p>","1","188","0","500","6","false"
"1270.000000000029","","html-button-response","59","221088","0.0-2.0-3.9","","<p>Scegli il premio:</p>","1","219","1","500","6","false"
"1664","","html-button-response","60","222754","0.0-2.0-4.9","","<p>Scegli il premio:</p>","0","204","1","500","6","false"
"3199","","html-button-response","61","225954","0.0-2.0-5.9","","<p>Scegli il premio:</p>","1","196","1","500","6","true"
"1897","","html-button-response","62","227853","0.0-2.0-0.10","","<p>Scegli il premio:</p>","0","5000","0","10000","6","false"
"1983.000000000029","","html-button-response","63","229838","0.0-2.0-1.10","","<p>Scegli il premio:</p>","1","7500","1","10000","6","false"
"2732","","html-button-response","64","232571","0.0-2.0-2.10","","<p>Scegli il premio:</p>","1","6250","0","10000","6","false"
"865","","html-button-response","65","233437","0.0-2.0-3.10","","<p>Scegli il premio:</p>","1","6875","0","10000","6","false"
"765","","html-button-response","66","234204","0.0-2.0-4.10","","<p>Scegli il premio:</p>","1","7188","0","10000","6","false"
"530","","html-button-response","67","234737","0.0-2.0-5.10","","<p>Scegli il premio:</p>","1","7422","0","10000","6","true"
"2809","","html-button-response","68","237548","0.0-2.0-0.11","","<p>Scegli il premio:</p>","0","250","1","500","24","false"
"3634.000000000029","","html-button-response","69","241183","0.0-2.0-1.11","","<p>Scegli il premio:</p>","1","125","1","500","24","false"
"880","","html-button-response","70","242066","0.0-2.0-2.11","","<p>Scegli il premio:</p>","0","63","0","500","24","false"
"2178","","html-button-response","71","244245","0.0-2.0-3.11","","<p>Scegli il premio:</p>","1","94","0","500","24","false"
"806","","html-button-response","72","245054","0.0-2.0-4.11","","<p>Scegli il premio:</p>","1","110","0","500","24","false"
"547","","html-button-response","73","245604","0.0-2.0-5.11","","<p>Scegli il premio:</p>","1","121.5","0","500","24","true"
"1330.999999999971","","html-button-response","74","246937","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","247938","0.0-4.0","true","","","","","","",""
