"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"19699","","html-button-response","24","152028","0.0-2.0-4.3","","<p>Scegli il premio:</p>","0","79","1","500","12","false"
"2363.999999999971","","html-button-response","25","154394","0.0-2.0-5.3","","<p>Scegli il premio:</p>","1","71","1","500","12","true"
"2681","","html-button-response","26","157077","0.0-2.0-0.4","","<p>Scegli il premio:</p>","0","5000","1","10000","120","false"
"1498","","html-button-response","27","158577","0.0-2.0-1.4","","<p>Scegli il premio:</p>","1","2500","1","10000","120","false"
"3465","","html-button-response","28","162043","0.0-2.0-2.4","","<p>Scegli il premio:</p>","0","1250","1","10000","120","false"
"1349","","html-button-response","29","163394","0.0-2.0-3.4","","<p>Scegli il premio:</p>","0","625","0","10000","120","false"
"1515.000000000029","","html-button-response","30","164911","0.0-2.0-4.4","","<p>Scegli il premio:</p>","0","938","0","10000","120","false"
"1681","","html-button-response","31","166594","0.0-2.0-5.4","","<p>Scegli il premio:</p>","0","1172","0","10000","120","true"
"2633","","html-button-response","32","169229","0.0-2.0-0.5","","<p>Scegli il premio:</p>","1","250","1","500","120","false"
"1480","","html-button-response","33","170711","0.0-2.0-1.5","","<p>Scegli il premio:</p>","0","125","1","500","120","false"
"1682","","html-button-response","34","172394","0.0-2.0-2.5","","<p>Scegli il premio:</p>","1","63","1","500","120","false"
"1315","","html-button-response","35","173711","0.0-2.0-3.5","","<p>Scegli il premio:</p>","1","32","0","500","120","false"
"1248","","html-button-response","36","174960","0.0-2.0-4.5","","<p>Scegli il premio:</p>","1","48","1","500","120","false"
"3583","","html-button-response","37","178545","0.0-2.0-5.5","","<p>Scegli il premio:</p>","0","40","1","500","120","true"
"4033.999999999971","","html-button-response","38","182581","0.0-2.0-0.6","","<p>Scegli il premio:</p>","1","250","1","500","6","false"
"1362","","html-button-response","39","183944","0.0-2.0-1.6","","<p>Scegli il premio:</p>","0","125","0","500","6","false"
"16863.99999999997","","html-button-response","40","200809","0.0-2.0-2.6","","<p>Scegli il premio:</p>","1","188","1","500","6","false"
"882","","html-button-response","41","201693","0.0-2.0-3.6","","<p>Scegli il premio:</p>","1","157","1","500","6","false"
"1914.999999999971","","html-button-response","42","203609","0.0-2.0-4.6","","<p>Scegli il premio:</p>","1","141","1","500","6","false"
"2064","","html-button-response","43","205676","0.0-2.0-5.6","","<p>Scegli il premio:</p>","0","133","1","500","6","true"
"2149","","html-button-response","44","207826","0.0-2.0-0.7","","<p>Scegli il premio:</p>","0","250","1","500","24","false"
"5349","","html-button-response","45","213177","0.0-2.0-1.7","","<p>Scegli il premio:</p>","1","125","1","500","24","false"
"1130","","html-button-response","46","214309","0.0-2.0-2.7","","<p>Scegli il premio:</p>","0","63","0","500","24","false"
"882","","html-button-response","47","215193","0.0-2.0-3.7","","<p>Scegli il premio:</p>","1","94","1","500","24","false"
"1381","","html-button-response","48","216576","0.0-2.0-4.7","","<p>Scegli il premio:</p>","1","79","1","500","24","false"
"2115","","html-button-response","49","218693","0.0-2.0-5.7","","<p>Scegli il premio:</p>","0","71","1","500","24","true"
"2214","","html-button-response","50","220909","0.0-2.0-0.8","","<p>Scegli il premio:</p>","0","250","0","500","1","false"
"4032","","html-button-response","51","224943","0.0-2.0-1.8","","<p>Scegli il premio:</p>","1","375","0","500","1","false"
"4332.000000000029","","html-button-response","52","229276","0.0-2.0-2.8","","<p>Scegli il premio:</p>","0","438","0","500","1","false"
"2948","","html-button-response","53","232226","0.0-2.0-3.8","","<p>Scegli il premio:</p>","0","469","0","500","1","false"
"1699","","html-button-response","54","233926","0.0-2.0-4.8","","<p>Scegli il premio:</p>","0","485","1","500","1","false"
"1681.000000000029","","html-button-response","55","235609","0.0-2.0-5.8","","<p>Scegli il premio:</p>","0","477","1","500","1","true"
"3183.000000000029","","html-button-response","56","238793","0.0-2.0-0.9","","<p>Scegli il premio:</p>","1","5000","1","10000","24","false"
"4614","","html-button-response","57","243408","0.0-2.0-1.9","","<p>Scegli il premio:</p>","0","2500","0","10000","24","false"
"1566","","html-button-response","58","244976","0.0-2.0-2.9","","<p>Scegli il premio:</p>","1","3750","1","10000","24","false"
"1231","","html-button-response","59","246208","0.0-2.0-3.9","","<p>Scegli il premio:</p>","0","3125","0","10000","24","false"
"6115.999999999971","","html-button-response","60","252326","0.0-2.0-4.9","","<p>Scegli il premio:</p>","1","3438","1","10000","24","false"
"865","","html-button-response","61","253193","0.0-2.0-5.9","","<p>Scegli il premio:</p>","0","3360","0","10000","24","true"
"4114","","html-button-response","62","257309","0.0-2.0-0.10","","<p>Scegli il premio:</p>","1","5000","0","10000","6","false"
"3031.999999999971","","html-button-response","63","260342","0.0-2.0-1.10","","<p>Scegli il premio:</p>","1","7500","0","10000","6","false"
"2331","","html-button-response","64","262676","0.0-2.0-2.10","","<p>Scegli il premio:</p>","0","8750","1","10000","6","false"
"1482","","html-button-response","65","264159","0.0-2.0-3.10","","<p>Scegli il premio:</p>","0","8125","0","10000","6","false"
"2549","","html-button-response","66","266709","0.0-2.0-4.10","","<p>Scegli il premio:</p>","0","8438","0","10000","6","false"
"3465","","html-button-response","67","270176","0.0-2.0-5.10","","<p>Scegli il premio:</p>","0","8594","1","10000","6","true"
"2315","","html-button-response","68","272492","0.0-2.0-0.11","","<p>Scegli il premio:</p>","1","5000","0","10000","1","false"
"2682","","html-button-response","69","275175","0.0-2.0-1.11","","<p>Scegli il premio:</p>","1","7500","0","10000","1","false"
"5132","","html-button-response","70","280308","0.0-2.0-2.11","","<p>Scegli il premio:</p>","0","8750","0","10000","1","false"
"965","","html-button-response","71","281275","0.0-2.0-3.11","","<p>Scegli il premio:</p>","0","9375","0","10000","1","false"
"1081","","html-button-response","72","282359","0.0-2.0-4.11","","<p>Scegli il premio:</p>","0","9688","0","10000","1","false"
"3181","","html-button-response","73","285541","0.0-2.0-5.11","","<p>Scegli il premio:</p>","0","9844","1","10000","1","true"
"1733","","html-button-response","74","287276","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","288277","0.0-4.0","true","","","","","","",""
