"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"2216","","html-button-response","55","133022","0.0-2.0-5.8","","<p>Scegli il premio:</p>","0","403","0","500","120","true"
"2032","","html-button-response","56","135056","0.0-2.0-0.9","","<p>Scegli il premio:</p>","0","250","0","500","6","false"
"1166","","html-button-response","57","136223","0.0-2.0-1.9","","<p>Scegli il premio:</p>","0","375","0","500","6","false"
"1066","","html-button-response","58","137290","0.0-2.0-2.9","","<p>Scegli il premio:</p>","1","438","1","500","6","false"
"1315","","html-button-response","59","138606","0.0-2.0-3.9","","<p>Scegli il premio:</p>","1","407","1","500","6","false"
"717","","html-button-response","60","139323","0.0-2.0-4.9","","<p>Scegli il premio:</p>","0","391","0","500","6","false"
"1231","","html-button-response","61","140556","0.0-2.0-5.9","","<p>Scegli il premio:</p>","1","403","0","500","6","true"
"2065","","html-button-response","62","142623","0.0-2.0-0.10","","<p>Scegli il premio:</p>","1","250","0","500","12","false"
"1315","","html-button-response","63","143940","0.0-2.0-1.10","","<p>Scegli il premio:</p>","0","375","0","500","12","false"
"1132","","html-button-response","64","145074","0.0-2.0-2.10","","<p>Scegli il premio:</p>","0","438","1","500","12","false"
"1315","","html-button-response","65","146390","0.0-2.0-3.10","","<p>Scegli il premio:</p>","0","407","1","500","12","false"
"933","","html-button-response","66","147323","0.0-2.0-4.10","","<p>Scegli il premio:</p>","1","391","0","500","12","false"
"1699","","html-button-response","67","149024","0.0-2.0-5.10","","<p>Scegli il premio:</p>","0","403","0","500","12","true"
"1148.999999999971","","html-button-response","68","150174","0.0-2.0-0.11","","<p>Scegli il premio:</p>","0","5000","0","10000","12","false"
"1265","","html-button-response","69","151440","0.0-2.0-1.11","","<p>Scegli il premio:</p>","1","7500","0","10000","12","false"
"1067.000000000029","","html-button-response","70","152507","0.0-2.0-2.11","","<p>Scegli il premio:</p>","1","8750","0","10000","12","false"
"1082","","html-button-response","71","153591","0.0-2.0-3.11","","<p>Scegli il premio:</p>","0","9375","1","10000","12","false"
"599","","html-button-response","72","154191","0.0-2.0-4.11","","<p>Scegli il premio:</p>","0","9063","1","10000","12","false"
"2699","","html-button-response","73","156892","0.0-2.0-5.11","","<p>Scegli il premio:</p>","0","8985","0","10000","12","true"
"3165","","html-button-response","74","160058","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","161060","0.0-4.0","true","","","","","","",""
