"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"1601","","html-button-response","34","90706","0.0-2.0-2.5","","<p>Scegli il premio:</p>","1","63","1","500","120","false"
"789","","html-button-response","35","91497","0.0-2.0-3.5","","<p>Scegli il premio:</p>","1","32","1","500","120","false"
"1285.0000000000146","","html-button-response","36","92782","0.0-2.0-4.5","","<p>Scegli il premio:</p>","0","16","1","500","120","false"
"723","","html-button-response","37","93507","0.0-2.0-5.5","","<p>Scegli il premio:</p>","0","8","1","500","120","true"
"4451","","html-button-response","38","97960","0.0-2.0-0.6","","<p>Scegli il premio:</p>","0","250","1","500","24","false"
"672","","html-button-response","39","98633","0.0-2.0-1.6","","<p>Scegli il premio:</p>","0","125","1","500","24","false"
"1070","","html-button-response","40","99704","0.0-2.0-2.6","","<p>Scegli il premio:</p>","0","63","1","500","24","false"
"1353","","html-button-response","41","101058","0.0-2.0-3.6","","<p>Scegli il premio:</p>","0","32","1","500","24","false"
"1719","","html-button-response","42","102777","0.0-2.0-4.6","","<p>Scegli il premio:</p>","0","16","1","500","24","false"
"5757","","html-button-response","43","108534","0.0-2.0-5.6","","<p>Scegli il premio:</p>","0","12","0","500","24","true"
"2322","","html-button-response","44","110856","0.0-2.0-0.7","","<p>Scegli il premio:</p>","0","250","0","500","6","false"
"2255","","html-button-response","45","113112","0.0-2.0-1.7","","<p>Scegli il premio:</p>","1","375","0","500","6","false"
"1686","","html-button-response","46","114798","0.0-2.0-2.7","","<p>Scegli il premio:</p>","1","438","1","500","6","false"
"723","","html-button-response","47","115522","0.0-2.0-3.7","","<p>Scegli il premio:</p>","1","407","1","500","6","false"
"5161","","html-button-response","48","120684","0.0-2.0-4.7","","<p>Scegli il premio:</p>","0","391","1","500","6","false"
"1334.9999999999854","","html-button-response","49","122020","0.0-2.0-5.7","","<p>Scegli il premio:</p>","1","383","1","500","6","true"
"1322","","html-button-response","50","123343","0.0-2.0-0.8","","<p>Scegli il premio:</p>","1","250","1","500","60","false"
"1639","","html-button-response","51","124983","0.0-2.0-1.8","","<p>Scegli il premio:</p>","0","125","1","500","60","false"
"590","","html-button-response","52","125574","0.0-2.0-2.8","","<p>Scegli il premio:</p>","0","63","1","500","60","false"
"700.9999999999854","","html-button-response","53","126276","0.0-2.0-3.8","","<p>Scegli il premio:</p>","0","32","1","500","60","false"
"652.0000000000146","","html-button-response","54","126929","0.0-2.0-4.8","","<p>Scegli il premio:</p>","0","16","1","500","60","false"
"501.99999999998545","","html-button-response","55","127432","0.0-2.0-5.8","","<p>Scegli il premio:</p>","0","8","1","500","60","true"
"4702.999999999985","","html-button-response","56","132135","0.0-2.0-0.9","","<p>Scegli il premio:</p>","0","5000","1","10000","60","false"
"1318","","html-button-response","57","133454","0.0-2.0-1.9","","<p>Scegli il premio:</p>","1","2500","1","10000","60","false"
"1438.000000000029","","html-button-response","58","134893","0.0-2.0-2.9","","<p>Scegli il premio:</p>","0","1250","1","10000","60","false"
"691","","html-button-response","59","135584","0.0-2.0-3.9","","<p>Scegli il premio:</p>","0","625","1","10000","60","false"
"4836","","html-button-response","60","140420","0.0-2.0-4.9","","<p>Scegli il premio:</p>","1","313","1","10000","60","false"
"1187","","html-button-response","61","141607","0.0-2.0-5.9","","<p>Scegli il premio:</p>","1","157","1","10000","60","true"
"1804","","html-button-response","62","143412","0.0-2.0-0.10","","<p>Scegli il premio:</p>","0","5000","1","10000","6","false"
"2169","","html-button-response","63","145581","0.0-2.0-1.10","","<p>Scegli il premio:</p>","0","2500","0","10000","6","false"
"1945","","html-button-response","64","147527","0.0-2.0-2.10","","<p>Scegli il premio:</p>","1","3750","0","10000","6","false"
"790","","html-button-response","65","148318","0.0-2.0-3.10","","<p>Scegli il premio:</p>","1","4375","0","10000","6","false"
"654","","html-button-response","66","148972","0.0-2.0-4.10","","<p>Scegli il premio:</p>","1","4688","0","10000","6","false"
"1635","","html-button-response","67","150608","0.0-2.0-5.10","","<p>Scegli il premio:</p>","0","4922","0","10000","6","true"
"1670","","html-button-response","68","152278","0.0-2.0-0.11","","<p>Scegli il premio:</p>","0","5000","0","10000","1","false"
"1385","","html-button-response","69","153664","0.0-2.0-1.11","","<p>Scegli il premio:</p>","0","7500","0","10000","1","false"
"1852","","html-button-response","70","155517","0.0-2.0-2.11","","<p>Scegli il premio:</p>","1","8750","0","10000","1","false"
"3119","","html-button-response","71","158636","0.0-2.0-3.11","","<p>Scegli il premio:</p>","0","9375","1","10000","1","false"
"2419.999999999971","","html-button-response","72","161057","0.0-2.0-4.11","","<p>Scegli il premio:</p>","1","9063","1","10000","1","false"
"1739","","html-button-response","73","162797","0.0-2.0-5.11","","<p>Scegli il premio:</p>","0","8907","1","10000","1","true"
"1552","","html-button-response","74","164350","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","165351","0.0-4.0","true","","","","","","",""
