"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"1269","","html-button-response","58","128354","0.0-2.0-2.9","","<p>Scegli il premio:</p>","1","8750","1","10000","6","false"
"1072.0000000000146","","html-button-response","59","129427","0.0-2.0-3.9","","<p>Scegli il premio:</p>","0","8125","1","10000","6","false"
"1259.9999999999854","","html-button-response","60","130688","0.0-2.0-4.9","","<p>Scegli il premio:</p>","1","7813","0","10000","6","false"
"2016","","html-button-response","61","132705","0.0-2.0-5.9","","<p>Scegli il premio:</p>","0","8047","0","10000","6","true"
"2243","","html-button-response","62","134948","0.0-2.0-0.10","","<p>Scegli il premio:</p>","0","250","0","500","60","false"
"1566.000000000029","","html-button-response","63","136515","0.0-2.0-1.10","","<p>Scegli il premio:</p>","1","375","0","500","60","false"
"1105","","html-button-response","64","137621","0.0-2.0-2.10","","<p>Scegli il premio:</p>","1","438","1","500","60","false"
"588.9999999999709","","html-button-response","65","138211","0.0-2.0-3.10","","<p>Scegli il premio:</p>","1","407","1","500","60","false"
"1095","","html-button-response","66","139307","0.0-2.0-4.10","","<p>Scegli il premio:</p>","0","391","0","500","60","false"
"1009","","html-button-response","67","140316","0.0-2.0-5.10","","<p>Scegli il premio:</p>","1","399","1","500","60","true"
"1501","","html-button-response","68","141819","0.0-2.0-0.11","","<p>Scegli il premio:</p>","1","250","0","500","12","false"
"2152","","html-button-response","69","143971","0.0-2.0-1.11","","<p>Scegli il premio:</p>","1","375","0","500","12","false"
"1252","","html-button-response","70","145224","0.0-2.0-2.11","","<p>Scegli il premio:</p>","1","438","1","500","12","false"
"623","","html-button-response","71","145847","0.0-2.0-3.11","","<p>Scegli il premio:</p>","1","407","1","500","12","false"
"1469","","html-button-response","72","147316","0.0-2.0-4.11","","<p>Scegli il premio:</p>","1","391","0","500","12","false"
"1469","","html-button-response","73","148785","0.0-2.0-5.11","","<p>Scegli il premio:</p>","1","399","1","500","12","true"
"1519","","html-button-response","74","150306","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","151306","0.0-4.0","true","","","","","","",""
