"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"1635","","html-button-response","35","97153","0.0-2.0-3.5","","<p>Scegli il premio:</p>","1","407","1","500","1","false"
"2019","","html-button-response","36","99173","0.0-2.0-4.5","","<p>Scegli il premio:</p>","1","391","0","500","1","false"
"2541","","html-button-response","37","101715","0.0-2.0-5.5","","<p>Scegli il premio:</p>","0","403","0","500","1","true"
"2070","","html-button-response","38","103785","0.0-2.0-0.6","","<p>Scegli il premio:</p>","1","250","0","500","12","false"
"1112","","html-button-response","39","104898","0.0-2.0-1.6","","<p>Scegli il premio:</p>","1","375","0","500","12","false"
"2927","","html-button-response","40","107826","0.0-2.0-2.6","","<p>Scegli il premio:</p>","0","438","0","500","12","false"
"3440.9999999999854","","html-button-response","41","111268","0.0-2.0-3.6","","<p>Scegli il premio:</p>","0","469","0","500","12","false"
"5754","","html-button-response","42","117023","0.0-2.0-4.6","","<p>Scegli il premio:</p>","0","485","0","500","12","false"
"1020","","html-button-response","43","118043","0.0-2.0-5.6","","<p>Scegli il premio:</p>","1","493","1","500","12","true"
"1972","","html-button-response","44","120016","0.0-2.0-0.7","","<p>Scegli il premio:</p>","1","250","0","500","60","false"
"2903","","html-button-response","45","122920","0.0-2.0-1.7","","<p>Scegli il premio:</p>","0","375","0","500","60","false"
"939","","html-button-response","46","123860","0.0-2.0-2.7","","<p>Scegli il premio:</p>","0","438","0","500","60","false"
"1392","","html-button-response","47","125253","0.0-2.0-3.7","","<p>Scegli il premio:</p>","0","469","0","500","60","false"
"2034","","html-button-response","48","127287","0.0-2.0-4.7","","<p>Scegli il premio:</p>","1","485","1","500","60","false"
"958","","html-button-response","49","128246","0.0-2.0-5.7","","<p>Scegli il premio:</p>","1","477","1","500","60","true"
"1151.9999999999854","","html-button-response","50","129399","0.0-2.0-0.8","","<p>Scegli il premio:</p>","0","250","0","500","24","false"
"1986.0000000000146","","html-button-response","51","131385","0.0-2.0-1.8","","<p>Scegli il premio:</p>","0","375","0","500","24","false"
"3301.999999999971","","html-button-response","52","134688","0.0-2.0-2.8","","<p>Scegli il premio:</p>","1","438","0","500","24","false"
"2720","","html-button-response","53","137409","0.0-2.0-3.8","","<p>Scegli il premio:</p>","0","469","0","500","24","false"
"1904","","html-button-response","54","139314","0.0-2.0-4.8","","<p>Scegli il premio:</p>","0","485","1","500","24","false"
"2518","","html-button-response","55","141833","0.0-2.0-5.8","","<p>Scegli il premio:</p>","1","477","1","500","24","true"
"2445","","html-button-response","56","144278","0.0-2.0-0.9","","<p>Scegli il premio:</p>","0","5000","0","10000","1","false"
"2232","","html-button-response","57","146511","0.0-2.0-1.9","","<p>Scegli il premio:</p>","1","7500","0","10000","1","false"
"1443.999999999971","","html-button-response","58","147955","0.0-2.0-2.9","","<p>Scegli il premio:</p>","1","8750","0","10000","1","false"
"1105","","html-button-response","59","149062","0.0-2.0-3.9","","<p>Scegli il premio:</p>","1","9375","0","10000","1","false"
"927","","html-button-response","60","149989","0.0-2.0-4.9","","<p>Scegli il premio:</p>","1","9688","0","10000","1","false"
"998","","html-button-response","61","150988","0.0-2.0-5.9","","<p>Scegli il premio:</p>","1","9922","0","10000","1","true"
"2463","","html-button-response","62","153451","0.0-2.0-0.10","","<p>Scegli il premio:</p>","1","250","0","500","120","false"
"1440","","html-button-response","63","154891","0.0-2.0-1.10","","<p>Scegli il premio:</p>","1","375","0","500","120","false"
"2593","","html-button-response","64","157485","0.0-2.0-2.10","","<p>Scegli il premio:</p>","0","438","0","500","120","false"
"1140","","html-button-response","65","158626","0.0-2.0-3.10","","<p>Scegli il premio:</p>","1","469","1","500","120","false"
"3969","","html-button-response","66","162595","0.0-2.0-4.10","","<p>Scegli il premio:</p>","0","454","1","500","120","false"
"2735","","html-button-response","67","165331","0.0-2.0-5.10","","<p>Scegli il premio:</p>","1","446","1","500","120","true"
"5451","","html-button-response","68","170783","0.0-2.0-0.11","","<p>Scegli il premio:</p>","0","5000","0","10000","60","false"
"3185","","html-button-response","69","173969","0.0-2.0-1.11","","<p>Scegli il premio:</p>","1","7500","0","10000","60","false"
"4730","","html-button-response","70","178700","0.0-2.0-2.11","","<p>Scegli il premio:</p>","0","8750","0","10000","60","false"
"1493","","html-button-response","71","180194","0.0-2.0-3.11","","<p>Scegli il premio:</p>","0","9375","0","10000","60","false"
"2500","","html-button-response","72","182694","0.0-2.0-4.11","","<p>Scegli il premio:</p>","1","9688","0","10000","60","false"
"3919","","html-button-response","73","186613","0.0-2.0-5.11","","<p>Scegli il premio:</p>","1","9922","0","10000","60","true"
"5408","","html-button-response","74","192022","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","193024","0.0-4.0","true","","","","","","",""
