"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"404591","{""Nome"":""CONTROL_TS"",""Cognome"":""15_B""}","survey-text","0","404609","0.0-0.0","","","","","","","",""
"","","fullscreen","1","439556","0.0-1.0","true","","","","","","",""
"23545","","html-button-response","2","463105","0.0-2.0-0.0","","<p>Scegli il premio:</p>","1","250","1","500","24","false"
"4129.000000000058","","html-button-response","3","467237","0.0-2.0-1.0","","<p>Scegli il premio:</p>","1","125","1","500","24","false"
"15898","","html-button-response","4","483137","0.0-2.0-2.0","","<p>Scegli il premio:</p>","0","63","0","500","24","false"
"4051","","html-button-response","5","487190","0.0-2.0-3.0","","<p>Scegli il premio:</p>","0","94","0","500","24","false"
"2797","","html-button-response","6","489990","0.0-2.0-4.0","","<p>Scegli il premio:</p>","0","110","0","500","24","false"
"10927","","html-button-response","7","500919","0.0-2.0-5.0","","<p>Scegli il premio:</p>","1","121.5","0","500","24","true"
"4916","","html-button-response","8","505837","0.0-2.0-0.1","","<p>Scegli il premio:</p>","1","5000","1","10000","24","false"
"9339.000000000058","","html-button-response","9","515178","0.0-2.0-1.1","","<p>Scegli il premio:</p>","0","2500","0","10000","24","false"
"23809","","html-button-response","10","538989","0.0-2.0-2.1","","<p>Scegli il premio:</p>","1","3750","1","10000","24","false"
"242","","html-button-response","11","539232","0.0-2.0-3.1","","<p>Scegli il premio:</p>","1","3125","1","10000","24","false"
"7882","","html-button-response","12","547117","0.0-2.0-4.1","","<p>Scegli il premio:</p>","0","2813","1","10000","24","false"
"6587.000000000116","","html-button-response","13","553707","0.0-2.0-5.1","","<p>Scegli il premio:</p>","0","2657","1","10000","24","true"
"9671.000000000116","","html-button-response","14","563380","0.0-2.0-0.2","","<p>Scegli il premio:</p>","1","250","1","500","12","false"
"3347","","html-button-response","15","566729","0.0-2.0-1.2","","<p>Scegli il premio:</p>","1","125","0","500","12","false"
"4797.000000000116","","html-button-response","16","571529","0.0-2.0-2.2","","<p>Scegli il premio:</p>","0","188","0","500","12","false"
"3581","","html-button-response","17","575113","0.0-2.0-3.2","","<p>Scegli il premio:</p>","0","219","1","500","12","false"
"4664.000000000116","","html-button-response","18","579778","0.0-2.0-4.2","","<p>Scegli il premio:</p>","0","204","1","500","12","false"
"1964","","html-button-response","19","581744","0.0-2.0-5.2","","<p>Scegli il premio:</p>","0","196","1","500","12","true"
"2167","","html-button-response","20","583915","0.0-2.0-0.3","","<p>Scegli il premio:</p>","0","250","1","500","6","false"
"2386","","html-button-response","21","586304","0.0-2.0-1.3","","<p>Scegli il premio:</p>","0","125","0","500","6","false"
"2984","","html-button-response","22","589291","0.0-2.0-2.3","","<p>Scegli il premio:</p>","1","188","1","500","6","false"
"2250","","html-button-response","23","591545","0.0-2.0-3.3","","<p>Scegli il premio:</p>","0","157","1","500","6","false"
"1727.0000000001164","","html-button-response","24","593274","0.0-2.0-4.3","","<p>Scegli il premio:</p>","0","141","1","500","6","false"
"1881","","html-button-response","25","595156","0.0-2.0-5.3","","<p>Scegli il premio:</p>","0","133","1","500","6","true"
"4312.999999999884","","html-button-response","26","599471","0.0-2.0-0.4","","<p>Scegli il premio:</p>","1","5000","0","10000","1","false"
"5134","","html-button-response","27","604607","0.0-2.0-1.4","","<p>Scegli il premio:</p>","1","7500","1","10000","1","false"
"2649","","html-button-response","28","607257","0.0-2.0-2.4","","<p>Scegli il premio:</p>","1","6250","1","10000","1","false"
"9740","","html-button-response","29","616998","0.0-2.0-3.4","","<p>Scegli il premio:</p>","0","5625","0","10000","1","false"
"10614","","html-button-response","30","627616","0.0-2.0-4.4","","<p>Scegli il premio:</p>","1","5938","0","10000","1","false"
