"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"24806.799999998882","{""Nome"":""CONTROL_TS"",""Cognome"":""14A_PRE""}","survey-text","0","24829","0.0-0.0","","","","","","","",""
"","","fullscreen","1","28933","0.0-1.0","true","","","","","","",""
"3749.7000000011176","","html-button-response","2","32684","0.0-2.0-0.0","","<p>Scegli il premio:</p>","0","250","0","500","1","false"
"3216.5","","html-button-response","3","35902","0.0-2.0-1.0","","<p>Scegli il premio:</p>","0","375","0","500","1","false"
"1472.699999999255","","html-button-response","4","37375","0.0-2.0-2.0","","<p>Scegli il premio:</p>","1","438","0","500","1","false"
"1596.7999999988824","","html-button-response","5","38973","0.0-2.0-3.0","","<p>Scegli il premio:</p>","0","469","0","500","1","false"
"1155.300000000745","","html-button-response","6","40129","0.0-2.0-4.0","","<p>Scegli il premio:</p>","1","485","0","500","1","false"
"1280.7000000011176","","html-button-response","7","41410","0.0-2.0-5.0","","<p>Scegli il premio:</p>","0","493","1","500","1","true"
"2387.7999999988824","","html-button-response","8","43799","0.0-2.0-0.1","","<p>Scegli il premio:</p>","0","5000","0","10000","1","false"
"1027.0999999996275","","html-button-response","9","44826","0.0-2.0-1.1","","<p>Scegli il premio:</p>","1","7500","0","10000","1","false"
"1075.4000000003725","","html-button-response","10","45902","0.0-2.0-2.1","","<p>Scegli il premio:</p>","0","8750","0","10000","1","false"
"4320.5","","html-button-response","11","50223","0.0-2.0-3.1","","<p>Scegli il premio:</p>","0","9375","0","10000","1","false"
"2960.39999999851","","html-button-response","12","53184","0.0-2.0-4.1","","<p>Scegli il premio:</p>","0","9688","0","10000","1","false"
"1141.7000000011176","","html-button-response","13","54326","0.0-2.0-5.1","","<p>Scegli il premio:</p>","1","9844","1","10000","1","true"
"1609","","html-button-response","14","55936","0.0-2.0-0.2","","<p>Scegli il premio:</p>","1","250","0","500","12","false"
"1919.2000000011176","","html-button-response","15","57856","0.0-2.0-1.2","","<p>Scegli il premio:</p>","0","375","0","500","12","false"
"952","","html-button-response","16","58808","0.0-2.0-2.2","","<p>Scegli il premio:</p>","1","438","0","500","12","false"
"1303.7999999988824","","html-button-response","17","60112","0.0-2.0-3.2","","<p>Scegli il premio:</p>","0","469","0","500","12","false"
"1416.9000000003725","","html-button-response","18","61530","0.0-2.0-4.2","","<p>Scegli il premio:</p>","0","485","0","500","12","false"
"1390.2999999988824","","html-button-response","19","62920","0.0-2.0-5.2","","<p>Scegli il premio:</p>","1","493","1","500","12","true"
"2256","","html-button-response","20","65177","0.0-2.0-0.3","","<p>Scegli il premio:</p>","0","5000","0","10000","120","false"
"1264.300000000745","","html-button-response","21","66442","0.0-2.0-1.3","","<p>Scegli il premio:</p>","0","7500","0","10000","120","false"
"1731.7999999988824","","html-button-response","22","68174","0.0-2.0-2.3","","<p>Scegli il premio:</p>","1","8750","0","10000","120","false"
"922.5","","html-button-response","23","69098","0.0-2.0-3.3","","<p>Scegli il premio:</p>","0","9375","0","10000","120","false"
"1645","","html-button-response","24","70743","0.0-2.0-4.3","","<p>Scegli il premio:</p>","0","9688","0","10000","120","false"
"626.4000000003725","","html-button-response","25","71370","0.0-2.0-5.3","","<p>Scegli il premio:</p>","1","9844","1","10000","120","true"
"2093.4000000003725","","html-button-response","26","73464","0.0-2.0-0.4","","<p>Scegli il premio:</p>","1","250","0","500","60","false"
"792.0999999996275","","html-button-response","27","74257","0.0-2.0-1.4","","<p>Scegli il premio:</p>","1","375","0","500","60","false"
"883.5999999996275","","html-button-response","28","75141","0.0-2.0-2.4","","<p>Scegli il premio:</p>","0","438","0","500","60","false"
"1034.300000000745","","html-button-response","29","76176","0.0-2.0-3.4","","<p>Scegli il premio:</p>","0","469","0","500","60","false"
"1144.5999999996275","","html-button-response","30","77321","0.0-2.0-4.4","","<p>Scegli il premio:</p>","0","485","0","500","60","false"
"758.7000000011176","","html-button-response","31","78080","0.0-2.0-5.4","","<p>Scegli il premio:</p>","1","493","1","500","60","true"
"1513.8999999985099","","html-button-response","32","79594","0.0-2.0-0.5","","<p>Scegli il premio:</p>","0","5000","0","10000","60","false"
"1037.2000000011176","","html-button-response","33","80632","0.0-2.0-1.5","","<p>Scegli il premio:</p>","1","7500","0","10000","60","false"
"873.5999999996275","","html-button-response","34","81506","0.0-2.0-2.5","","<p>Scegli il premio:</p>","1","8750","0","10000","60","false"
"1600.800000000745","","html-button-response","35","83108","0.0-2.0-3.5","","<p>Scegli il premio:</p>","0","9375","0","10000","60","false"
"1443.9000000003725","","html-button-response","36","84552","0.0-2.0-4.5","","<p>Scegli il premio:</p>","0","9688","0","10000","60","false"
"931.9000000003725","","html-button-response","37","85484","0.0-2.0-5.5","","<p>Scegli il premio:</p>","1","9844","1","10000","60","true"
"4043.300000000745","","html-button-response","38","89528","0.0-2.0-0.6","","<p>Scegli il premio:</p>","0","250","0","500","120","false"
"1003.0999999996275","","html-button-response","39","90532","0.0-2.0-1.6","","<p>Scegli il premio:</p>","0","375","0","500","120","false"
"1033.800000000745","","html-button-response","40","91566","0.0-2.0-2.6","","<p>Scegli il premio:</p>","0","438","0","500","120","false"
"971.2000000011176","","html-button-response","41","92538","0.0-2.0-3.6","","<p>Scegli il premio:</p>","0","469","0","500","120","false"
"1501.7999999988824","","html-button-response","42","94040","0.0-2.0-4.6","","<p>Scegli il premio:</p>","1","485","0","500","120","false"
"989.8000000007451","","html-button-response","43","95031","0.0-2.0-5.6","","<p>Scegli il premio:</p>","0","493","1","500","120","true"
"1778.5","","html-button-response","44","96810","0.0-2.0-0.7","","<p>Scegli il premio:</p>","0","250","0","500","6","false"
"952.0999999996275","","html-button-response","45","97762","0.0-2.0-1.7","","<p>Scegli il premio:</p>","1","375","0","500","6","false"
"1020.7999999988824","","html-button-response","46","98784","0.0-2.0-2.7","","<p>Scegli il premio:</p>","0","438","0","500","6","false"
"1577.2000000011176","","html-button-response","47","100362","0.0-2.0-3.7","","<p>Scegli il premio:</p>","0","469","0","500","6","false"
"1303.5","","html-button-response","48","101666","0.0-2.0-4.7","","<p>Scegli il premio:</p>","0","485","0","500","6","false"
"1129.8999999985099","","html-button-response","49","102797","0.0-2.0-5.7","","<p>Scegli il premio:</p>","0","493","1","500","6","true"
"2030.2000000011176","","html-button-response","50","104828","0.0-2.0-0.8","","<p>Scegli il premio:</p>","1","5000","0","10000","12","false"
"773.6999999992549","","html-button-response","51","105602","0.0-2.0-1.8","","<p>Scegli il premio:</p>","1","7500","0","10000","12","false"
"945.0999999996275","","html-button-response","52","106548","0.0-2.0-2.8","","<p>Scegli il premio:</p>","1","8750","0","10000","12","false"
"807","","html-button-response","53","107355","0.0-2.0-3.8","","<p>Scegli il premio:</p>","1","9375","0","10000","12","false"
"884.8000000007451","","html-button-response","54","108240","0.0-2.0-4.8","","<p>Scegli il premio:</p>","1","9688","0","10000","12","false"
"971","","html-button-response","55","109212","0.0-2.0-5.8","","<p>Scegli il premio:</p>","0","9844","1","10000","12","true"
"1341.4000000003725","","html-button-response","56","110554","0.0-2.0-0.9","","<p>Scegli il premio:</p>","1","5000","0","10000","6","false"
"817.1999999992549","","html-button-response","57","111371","0.0-2.0-1.9","","<p>Scegli il premio:</p>","0","7500","0","10000","6","false"
"733.2000000011176","","html-button-response","58","112105","0.0-2.0-2.9","","<p>Scegli il premio:</p>","0","8750","0","10000","6","false"
"835.4000000003725","","html-button-response","59","112941","0.0-2.0-3.9","","<p>Scegli il premio:</p>","0","9375","0","10000","6","false"
"790.7000000011176","","html-button-response","60","113732","0.0-2.0-4.9","","<p>Scegli il premio:</p>","0","9688","0","10000","6","false"
"2349.9000000003725","","html-button-response","61","116083","0.0-2.0-5.9","","<p>Scegli il premio:</p>","1","9844","1","10000","6","true"
"1649.5","","html-button-response","62","117733","0.0-2.0-0.10","","<p>Scegli il premio:</p>","0","5000","0","10000","24","false"
"917.2999999988824","","html-button-response","63","118651","0.0-2.0-1.10","","<p>Scegli il premio:</p>","1","7500","0","10000","24","false"
"800.4000000003725","","html-button-response","64","119452","0.0-2.0-2.10","","<p>Scegli il premio:</p>","1","8750","0","10000","24","false"
"1435.7000000011176","","html-button-response","65","120888","0.0-2.0-3.10","","<p>Scegli il premio:</p>","1","9375","0","10000","24","false"
"629.8000000007451","","html-button-response","66","121518","0.0-2.0-4.10","","<p>Scegli il premio:</p>","1","9688","0","10000","24","false"
"1167.800000000745","","html-button-response","67","122687","0.0-2.0-5.10","","<p>Scegli il premio:</p>","0","9844","1","10000","24","true"
"1159.5999999996275","","html-button-response","68","123847","0.0-2.0-0.11","","<p>Scegli il premio:</p>","1","250","0","500","24","false"
"667.8000000007451","","html-button-response","69","124515","0.0-2.0-1.11","","<p>Scegli il premio:</p>","1","375","0","500","24","false"
"961.4000000003725","","html-button-response","70","125477","0.0-2.0-2.11","","<p>Scegli il premio:</p>","0","438","0","500","24","false"
"910.5999999996275","","html-button-response","71","126388","0.0-2.0-3.11","","<p>Scegli il premio:</p>","0","469","0","500","24","false"
"1732.4000000003725","","html-button-response","72","128121","0.0-2.0-4.11","","<p>Scegli il premio:</p>","0","485","0","500","24","false"
"1159.300000000745","","html-button-response","73","129281","0.0-2.0-5.11","","<p>Scegli il premio:</p>","0","493","1","500","24","true"
"1029.5999999996275","","html-button-response","74","130311","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","131315","0.0-4.0","true","","","","","","",""
