"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"80372","{""Nome"":""Control_TS"",""Cognome"":""5_A_PRE""}","survey-text","0","80384","0.0-0.0","","","","","","","",""
"","","fullscreen","1","100593","0.0-1.0","true","","","","","","",""
"5083.999999999985","","html-button-response","2","105679","0.0-2.0-0.0","","<p>Scegli il premio:</p>","0","5000","0","10000","1","false"
"3400.0000000000146","","html-button-response","3","109080","0.0-2.0-1.0","","<p>Scegli il premio:</p>","1","7500","0","10000","1","false"
"8558.999999999985","","html-button-response","4","117639","0.0-2.0-2.0","","<p>Scegli il premio:</p>","1","8750","0","10000","1","false"
"2122.0000000000146","","html-button-response","5","119763","0.0-2.0-3.0","","<p>Scegli il premio:</p>","1","9375","1","10000","1","false"
"3156","","html-button-response","6","122919","0.0-2.0-4.0","","<p>Scegli il premio:</p>","0","9063","1","10000","1","false"
"3687","","html-button-response","7","126607","0.0-2.0-5.0","","<p>Scegli il premio:</p>","1","8985","0","10000","1","true"
"8562.999999999985","","html-button-response","8","135171","0.0-2.0-0.1","","<p>Scegli il premio:</p>","1","250","0","500","24","false"
"18868","","html-button-response","9","154041","0.0-2.0-1.1","","<p>Scegli il premio:</p>","0","375","0","500","24","false"
"3511","","html-button-response","10","157553","0.0-2.0-2.1","","<p>Scegli il premio:</p>","1","438","1","500","24","false"
"5120","","html-button-response","11","162675","0.0-2.0-3.1","","<p>Scegli il premio:</p>","0","407","1","500","24","false"
"1501.999999999971","","html-button-response","12","164178","0.0-2.0-4.1","","<p>Scegli il premio:</p>","0","391","1","500","24","false"
"2828","","html-button-response","13","167007","0.0-2.0-5.1","","<p>Scegli il premio:</p>","0","387","0","500","24","true"
"4590","","html-button-response","14","171598","0.0-2.0-0.2","","<p>Scegli il premio:</p>","0","250","0","500","120","false"
"2785.999999999971","","html-button-response","15","174385","0.0-2.0-1.2","","<p>Scegli il premio:</p>","1","375","1","500","120","false"
"1918","","html-button-response","16","176304","0.0-2.0-2.2","","<p>Scegli il premio:</p>","1","313","1","500","120","false"
"2270.000000000029","","html-button-response","17","178575","0.0-2.0-3.2","","<p>Scegli il premio:</p>","0","282","0","500","120","false"
"1704","","html-button-response","18","180281","0.0-2.0-4.2","","<p>Scegli il premio:</p>","1","298","1","500","120","false"
"9845","","html-button-response","19","190127","0.0-2.0-5.2","","<p>Scegli il premio:</p>","0","290","1","500","120","true"
"2139","","html-button-response","20","192267","0.0-2.0-0.3","","<p>Scegli il premio:</p>","1","250","0","500","1","false"
"2723","","html-button-response","21","194990","0.0-2.0-1.3","","<p>Scegli il premio:</p>","1","375","0","500","1","false"
"1176","","html-button-response","22","196166","0.0-2.0-2.3","","<p>Scegli il premio:</p>","0","438","1","500","1","false"
