"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"4302","","html-button-response","26","73998","0.0-2.0-0.4","","<p>Scegli il premio:</p>","0","5000","1","10000","60","false"
"812","","html-button-response","27","74812","0.0-2.0-1.4","","<p>Scegli il premio:</p>","0","2500","1","10000","60","false"
"2365","","html-button-response","28","77178","0.0-2.0-2.4","","<p>Scegli il premio:</p>","0","1250","0","10000","60","false"
"2264","","html-button-response","29","79444","0.0-2.0-3.4","","<p>Scegli il premio:</p>","0","1875","1","10000","60","false"
"1699","","html-button-response","30","81145","0.0-2.0-4.4","","<p>Scegli il premio:</p>","0","1563","0","10000","60","false"
"7418.999999999985","","html-button-response","31","88565","0.0-2.0-5.4","","<p>Scegli il premio:</p>","1","1719","1","10000","60","true"
"10411","","html-button-response","32","98978","0.0-2.0-0.5","","<p>Scegli il premio:</p>","0","250","1","500","24","false"
"1132","","html-button-response","33","100111","0.0-2.0-1.5","","<p>Scegli il premio:</p>","0","125","1","500","24","false"
"1003","","html-button-response","34","101115","0.0-2.0-2.5","","<p>Scegli il premio:</p>","1","63","0","500","24","false"
"1032.0000000000146","","html-button-response","35","102149","0.0-2.0-3.5","","<p>Scegli il premio:</p>","1","94","0","500","24","false"
"1181","","html-button-response","36","103332","0.0-2.0-4.5","","<p>Scegli il premio:</p>","1","110","1","500","24","false"
"928","","html-button-response","37","104262","0.0-2.0-5.5","","<p>Scegli il premio:</p>","1","102","1","500","24","true"
"1631","","html-button-response","38","105894","0.0-2.0-0.6","","<p>Scegli il premio:</p>","0","250","1","500","60","false"
"2100.9999999999854","","html-button-response","39","107996","0.0-2.0-1.6","","<p>Scegli il premio:</p>","1","125","1","500","60","false"
"1302","","html-button-response","40","109299","0.0-2.0-2.6","","<p>Scegli il premio:</p>","1","63","0","500","60","false"
"1010","","html-button-response","41","110311","0.0-2.0-3.6","","<p>Scegli il premio:</p>","1","94","0","500","60","false"
"985","","html-button-response","42","111298","0.0-2.0-4.6","","<p>Scegli il premio:</p>","1","110","1","500","60","false"
"1333","","html-button-response","43","112632","0.0-2.0-5.6","","<p>Scegli il premio:</p>","0","102","1","500","60","true"
"2231","","html-button-response","44","114865","0.0-2.0-0.7","","<p>Scegli il premio:</p>","0","250","1","500","12","false"
"695","","html-button-response","45","115561","0.0-2.0-1.7","","<p>Scegli il premio:</p>","0","125","1","500","12","false"
"853.0000000000146","","html-button-response","46","116415","0.0-2.0-2.7","","<p>Scegli il premio:</p>","1","63","0","500","12","false"
"1095","","html-button-response","47","117511","0.0-2.0-3.7","","<p>Scegli il premio:</p>","1","94","0","500","12","false"
"752","","html-button-response","48","118265","0.0-2.0-4.7","","<p>Scegli il premio:</p>","1","110","1","500","12","false"
"1110.9999999999854","","html-button-response","49","119378","0.0-2.0-5.7","","<p>Scegli il premio:</p>","0","102","1","500","12","true"
"1569","","html-button-response","50","120949","0.0-2.0-0.8","","<p>Scegli il premio:</p>","1","5000","1","10000","24","false"
"877","","html-button-response","51","121827","0.0-2.0-1.8","","<p>Scegli il premio:</p>","1","2500","1","10000","24","false"
"1270","","html-button-response","52","123098","0.0-2.0-2.8","","<p>Scegli il premio:</p>","1","1250","1","10000","24","false"
"628","","html-button-response","53","123728","0.0-2.0-3.8","","<p>Scegli il premio:</p>","0","625","0","10000","24","false"
"5799.000000000015","","html-button-response","54","129528","0.0-2.0-4.8","","<p>Scegli il premio:</p>","1","938","0","10000","24","false"
"1719.9999999999854","","html-button-response","55","131249","0.0-2.0-5.8","","<p>Scegli il premio:</p>","0","1172","0","10000","24","true"
"3279.999999999971","","html-button-response","56","134530","0.0-2.0-0.9","","<p>Scegli il premio:</p>","0","250","1","500","6","false"
"2167","","html-button-response","57","136699","0.0-2.0-1.9","","<p>Scegli il premio:</p>","0","125","0","500","6","false"
"2960","","html-button-response","58","139660","0.0-2.0-2.9","","<p>Scegli il premio:</p>","1","188","0","500","6","false"
"832.0000000000291","","html-button-response","59","140493","0.0-2.0-3.9","","<p>Scegli il premio:</p>","0","219","1","500","6","false"
"3967","","html-button-response","60","144461","0.0-2.0-4.9","","<p>Scegli il premio:</p>","1","204","1","500","6","false"
"1370.000000000029","","html-button-response","61","145832","0.0-2.0-5.9","","<p>Scegli il premio:</p>","1","200","0","500","6","true"
"1748","","html-button-response","62","147581","0.0-2.0-0.10","","<p>Scegli il premio:</p>","0","5000","0","10000","1","false"
"3847.999999999971","","html-button-response","63","151430","0.0-2.0-1.10","","<p>Scegli il premio:</p>","1","7500","0","10000","1","false"
"1152","","html-button-response","64","152582","0.0-2.0-2.10","","<p>Scegli il premio:</p>","1","8750","0","10000","1","false"
"629.0000000000291","","html-button-response","65","153213","0.0-2.0-3.10","","<p>Scegli il premio:</p>","1","9375","0","10000","1","false"
"1029","","html-button-response","66","154244","0.0-2.0-4.10","","<p>Scegli il premio:</p>","1","9688","1","10000","1","false"
"848.0000000000291","","html-button-response","67","155093","0.0-2.0-5.10","","<p>Scegli il premio:</p>","1","9532","1","10000","1","true"
"2072","","html-button-response","68","157166","0.0-2.0-0.11","","<p>Scegli il premio:</p>","1","250","1","500","120","false"
"1546","","html-button-response","69","158713","0.0-2.0-1.11","","<p>Scegli il premio:</p>","0","125","1","500","120","false"
"1014","","html-button-response","70","159728","0.0-2.0-2.11","","<p>Scegli il premio:</p>","0","63","0","500","120","false"
"832","","html-button-response","71","160561","0.0-2.0-3.11","","<p>Scegli il premio:</p>","0","94","0","500","120","false"
"1499","","html-button-response","72","162061","0.0-2.0-4.11","","<p>Scegli il premio:</p>","0","110","1","500","120","false"
"1769.000000000029","","html-button-response","73","163831","0.0-2.0-5.11","","<p>Scegli il premio:</p>","1","102","1","500","120","true"
"779.0000000000291","","html-button-response","74","164611","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","165613","0.0-4.0","true","","","","","","",""
