"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"1015","","html-button-response","27","425296","0.0-2.0-1.4","","<p>Scegli il premio:</p>","1","7500","0","10000","6","false"
"1532.0000000000582","","html-button-response","28","426830","0.0-2.0-2.4","","<p>Scegli il premio:</p>","0","8750","0","10000","6","false"
"1448","","html-button-response","29","428279","0.0-2.0-3.4","","<p>Scegli il premio:</p>","0","9375","0","10000","6","false"
"1132","","html-button-response","30","429413","0.0-2.0-4.4","","<p>Scegli il premio:</p>","0","9688","0","10000","6","false"
"1298","","html-button-response","31","430712","0.0-2.0-5.4","","<p>Scegli il premio:</p>","0","9922","0","10000","6","true"
"2334","","html-button-response","32","433047","0.0-2.0-0.5","","<p>Scegli il premio:</p>","0","250","1","500","24","false"
"1584.9999999999418","","html-button-response","33","434634","0.0-2.0-1.5","","<p>Scegli il premio:</p>","1","125","0","500","24","false"
"961.0000000000582","","html-button-response","34","435596","0.0-2.0-2.5","","<p>Scegli il premio:</p>","1","188","0","500","24","false"
"1233","","html-button-response","35","436830","0.0-2.0-3.5","","<p>Scegli il premio:</p>","1","219","0","500","24","false"
"1563","","html-button-response","36","438396","0.0-2.0-4.5","","<p>Scegli il premio:</p>","1","235","0","500","24","false"
"1333","","html-button-response","37","439730","0.0-2.0-5.5","","<p>Scegli il premio:</p>","1","246.5","0","500","24","true"
"4286","","html-button-response","38","444016","0.0-2.0-0.6","","<p>Scegli il premio:</p>","1","250","1","500","120","false"
"1528","","html-button-response","39","445546","0.0-2.0-1.6","","<p>Scegli il premio:</p>","0","125","0","500","120","false"
"4163.999999999942","","html-button-response","40","449712","0.0-2.0-2.6","","<p>Scegli il premio:</p>","1","188","0","500","120","false"
"6121","","html-button-response","41","455834","0.0-2.0-3.6","","<p>Scegli il premio:</p>","0","219","0","500","120","false"
"1093.0000000000582","","html-button-response","42","456929","0.0-2.0-4.6","","<p>Scegli il premio:</p>","1","235","1","500","120","false"
"1420","","html-button-response","43","458350","0.0-2.0-5.6","","<p>Scegli il premio:</p>","0","231","0","500","120","true"
"2877.999999999942","","html-button-response","44","461230","0.0-2.0-0.7","","<p>Scegli il premio:</p>","0","5000","0","10000","1","false"
"1379.9999999999418","","html-button-response","45","462612","0.0-2.0-1.7","","<p>Scegli il premio:</p>","1","7500","0","10000","1","false"
"981.9999999999418","","html-button-response","46","463596","0.0-2.0-2.7","","<p>Scegli il premio:</p>","1","8750","0","10000","1","false"
"1549","","html-button-response","47","465147","0.0-2.0-3.7","","<p>Scegli il premio:</p>","0","9375","0","10000","1","false"
"1149","","html-button-response","48","466297","0.0-2.0-4.7","","<p>Scegli il premio:</p>","0","9688","0","10000","1","false"
"848.0000000000582","","html-button-response","49","467148","0.0-2.0-5.7","","<p>Scegli il premio:</p>","0","9922","0","10000","1","true"
"2097","","html-button-response","50","469246","0.0-2.0-0.8","","<p>Scegli il premio:</p>","1","250","0","500","1","false"
"765","","html-button-response","51","470013","0.0-2.0-1.8","","<p>Scegli il premio:</p>","1","375","0","500","1","false"
"1018","","html-button-response","52","471033","0.0-2.0-2.8","","<p>Scegli il premio:</p>","0","438","0","500","1","false"
"1028.9999999999418","","html-button-response","53","472064","0.0-2.0-3.8","","<p>Scegli il premio:</p>","1","469","0","500","1","false"
"1482.0000000000582","","html-button-response","54","473546","0.0-2.0-4.8","","<p>Scegli il premio:</p>","0","485","0","500","1","false"
"731","","html-button-response","55","474279","0.0-2.0-5.8","","<p>Scegli il premio:</p>","0","496.5","0","500","1","true"
"4849","","html-button-response","56","479129","0.0-2.0-0.9","","<p>Scegli il premio:</p>","0","250","0","500","6","false"
"3185","","html-button-response","57","482316","0.0-2.0-1.9","","<p>Scegli il premio:</p>","1","375","1","500","6","false"
"6796.000000000058","","html-button-response","58","489112","0.0-2.0-2.9","","<p>Scegli il premio:</p>","1","313","0","500","6","false"
"3948","","html-button-response","59","493062","0.0-2.0-3.9","","<p>Scegli il premio:</p>","0","344","0","500","6","false"
"6384","","html-button-response","60","499447","0.0-2.0-4.9","","<p>Scegli il premio:</p>","1","360","0","500","6","false"
"1369","","html-button-response","61","500817","0.0-2.0-5.9","","<p>Scegli il premio:</p>","1","371.5","0","500","6","true"
"3660","","html-button-response","62","504478","0.0-2.0-0.10","","<p>Scegli il premio:</p>","1","5000","0","10000","60","false"
"2149","","html-button-response","63","506629","0.0-2.0-1.10","","<p>Scegli il premio:</p>","1","7500","0","10000","60","false"
"7582","","html-button-response","64","514213","0.0-2.0-2.10","","<p>Scegli il premio:</p>","1","8750","0","10000","60","false"
"1197","","html-button-response","65","515412","0.0-2.0-3.10","","<p>Scegli il premio:</p>","0","9375","1","10000","60","false"
"2149","","html-button-response","66","517562","0.0-2.0-4.10","","<p>Scegli il premio:</p>","0","9063","1","10000","60","false"
"1853.0000000000582","","html-button-response","67","519417","0.0-2.0-5.10","","<p>Scegli il premio:</p>","1","8985","0","10000","60","true"
"2760.999999999942","","html-button-response","68","522179","0.0-2.0-0.11","","<p>Scegli il premio:</p>","0","5000","0","10000","24","false"
"3048.999999999942","","html-button-response","69","525230","0.0-2.0-1.11","","<p>Scegli il premio:</p>","1","7500","0","10000","24","false"
"1366.0000000001164","","html-button-response","70","526598","0.0-2.0-2.11","","<p>Scegli il premio:</p>","1","8750","0","10000","24","false"
"3829","","html-button-response","71","530429","0.0-2.0-3.11","","<p>Scegli il premio:</p>","0","9375","0","10000","24","false"
"948","","html-button-response","72","531379","0.0-2.0-4.11","","<p>Scegli il premio:</p>","0","9688","0","10000","24","false"
"8166","","html-button-response","73","539546","0.0-2.0-5.11","","<p>Scegli il premio:</p>","1","9922","0","10000","24","true"
"1569.0000000001164","","html-button-response","74","541116","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","542118","0.0-4.0","true","","","","","","",""
