"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"110928.00000000001","{""Nome"":""CONTROL_TS"",""Cognome"":""21_B_PRE""}","survey-text","0","110943","0.0-0.0","","","","","","","",""
"","","fullscreen","1","115129","0.0-1.0","true","","","","","","",""
"2685","","html-button-response","2","117816","0.0-2.0-0.0","","<p>Scegli il premio:</p>","0","250","0","500","60","false"
"2752","","html-button-response","3","120569","0.0-2.0-1.0","","<p>Scegli il premio:</p>","0","375","0","500","60","false"
"1604","","html-button-response","4","122175","0.0-2.0-2.0","","<p>Scegli il premio:</p>","0","438","1","500","60","false"
"1503","","html-button-response","5","123678","0.0-2.0-3.0","","<p>Scegli il premio:</p>","0","407","1","500","60","false"
"2602","","html-button-response","6","126281","0.0-2.0-4.0","","<p>Scegli il premio:</p>","0","391","0","500","60","false"
"1771","","html-button-response","7","128054","0.0-2.0-5.0","","<p>Scegli il premio:</p>","1","403","0","500","60","true"
"1800.9999999999854","","html-button-response","8","129857","0.0-2.0-0.1","","<p>Scegli il premio:</p>","1","250","0","500","120","false"
"1071.9999999999854","","html-button-response","9","130930","0.0-2.0-1.1","","<p>Scegli il premio:</p>","1","375","0","500","120","false"
"4620.999999999971","","html-button-response","10","135551","0.0-2.0-2.1","","<p>Scegli il premio:</p>","1","438","1","500","120","false"
"1204","","html-button-response","11","136757","0.0-2.0-3.1","","<p>Scegli il premio:</p>","1","407","1","500","120","false"
"2354.999999999971","","html-button-response","12","139113","0.0-2.0-4.1","","<p>Scegli il premio:</p>","1","391","0","500","120","false"
"1555.000000000029","","html-button-response","13","140669","0.0-2.0-5.1","","<p>Scegli il premio:</p>","1","403","0","500","120","true"
"1586","","html-button-response","14","142256","0.0-2.0-0.2","","<p>Scegli il premio:</p>","0","250","0","500","1","false"
"1092","","html-button-response","15","143349","0.0-2.0-1.2","","<p>Scegli il premio:</p>","0","375","0","500","1","false"
"653","","html-button-response","16","144002","0.0-2.0-2.2","","<p>Scegli il premio:</p>","0","438","0","500","1","false"
"856","","html-button-response","17","144858","0.0-2.0-3.2","","<p>Scegli il premio:</p>","0","469","0","500","1","false"
"1085","","html-button-response","18","145944","0.0-2.0-4.2","","<p>Scegli il premio:</p>","1","485","0","500","1","false"
"2769","","html-button-response","19","148715","0.0-2.0-5.2","","<p>Scegli il premio:</p>","1","493","1","500","1","true"
"2003","","html-button-response","20","150718","0.0-2.0-0.3","","<p>Scegli il premio:</p>","0","250","0","500","24","false"
"837.0000000000291","","html-button-response","21","151556","0.0-2.0-1.3","","<p>Scegli il premio:</p>","0","375","0","500","24","false"
