"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"40935","{""Nome"":""Control_TS"",""Cognome"":""11_B_PRE""}","survey-text","0","40954","0.0-0.0","","","","","","","",""
"","","fullscreen","1","514013","0.0-1.0","true","","","","","","",""
"4395","","html-button-response","2","518412","0.0-2.0-0.0","","<p>Scegli il premio:</p>","0","250","0","500","6","false"
"1582","","html-button-response","3","519995","0.0-2.0-1.0","","<p>Scegli il premio:</p>","0","375","0","500","6","false"
"8079.999999999942","","html-button-response","4","528077","0.0-2.0-2.0","","<p>Scegli il premio:</p>","0","438","1","500","6","false"
"3385","","html-button-response","5","531465","0.0-2.0-3.0","","<p>Scegli il premio:</p>","1","407","1","500","6","false"
"4578","","html-button-response","6","536044","0.0-2.0-4.0","","<p>Scegli il premio:</p>","0","391","0","500","6","false"
"2950","","html-button-response","7","538996","0.0-2.0-5.0","","<p>Scegli il premio:</p>","0","399","1","500","6","true"
"2633","","html-button-response","8","541631","0.0-2.0-0.1","","<p>Scegli il premio:</p>","1","250","1","500","24","false"
"1865","","html-button-response","9","543497","0.0-2.0-1.1","","<p>Scegli il premio:</p>","0","125","0","500","24","false"
"1615","","html-button-response","10","545114","0.0-2.0-2.1","","<p>Scegli il premio:</p>","1","188","0","500","24","false"
"1095","","html-button-response","11","546210","0.0-2.0-3.1","","<p>Scegli il premio:</p>","0","219","0","500","24","false"
"3680.9999999998836","","html-button-response","12","549893","0.0-2.0-4.1","","<p>Scegli il premio:</p>","0","235","0","500","24","false"
"1848","","html-button-response","13","551743","0.0-2.0-5.1","","<p>Scegli il premio:</p>","0","243","1","500","24","true"
"1950","","html-button-response","14","553694","0.0-2.0-0.2","","<p>Scegli il premio:</p>","0","250","0","500","1","false"
"947","","html-button-response","15","554643","0.0-2.0-1.2","","<p>Scegli il premio:</p>","0","375","0","500","1","false"
"1065","","html-button-response","16","555710","0.0-2.0-2.2","","<p>Scegli il premio:</p>","1","438","0","500","1","false"
"1084.9999999998836","","html-button-response","17","556797","0.0-2.0-3.2","","<p>Scegli il premio:</p>","0","469","0","500","1","false"
"946","","html-button-response","18","557744","0.0-2.0-4.2","","<p>Scegli il premio:</p>","1","485","0","500","1","false"
"1215","","html-button-response","19","558960","0.0-2.0-5.2","","<p>Scegli il premio:</p>","1","496.5","0","500","1","true"
"1901.9999999998836","","html-button-response","20","560864","0.0-2.0-0.3","","<p>Scegli il premio:</p>","0","5000","0","10000","24","false"
"1445","","html-button-response","21","562310","0.0-2.0-1.3","","<p>Scegli il premio:</p>","1","7500","0","10000","24","false"
"1798.9999999998836","","html-button-response","22","564111","0.0-2.0-2.3","","<p>Scegli il premio:</p>","1","8750","0","10000","24","false"
"947","","html-button-response","23","565060","0.0-2.0-3.3","","<p>Scegli il premio:</p>","1","9375","0","10000","24","false"
"2063.9999999998836","","html-button-response","24","567127","0.0-2.0-4.3","","<p>Scegli il premio:</p>","1","9688","0","10000","24","false"
