"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"1982.999999999971","","html-button-response","63","232385","0.0-2.0-1.10","","<p>Scegli il premio:</p>","1","7500","0","10000","1","false"
"1828","","html-button-response","64","234215","0.0-2.0-2.10","","<p>Scegli il premio:</p>","0","8750","0","10000","1","false"
"882.0000000000291","","html-button-response","65","235098","0.0-2.0-3.10","","<p>Scegli il premio:</p>","0","9375","0","10000","1","false"
"735","","html-button-response","66","235835","0.0-2.0-4.10","","<p>Scegli il premio:</p>","0","9688","0","10000","1","false"
"1531","","html-button-response","67","237368","0.0-2.0-5.10","","<p>Scegli il premio:</p>","1","9922","0","10000","1","true"
"3096","","html-button-response","68","240465","0.0-2.0-0.11","","<p>Scegli il premio:</p>","0","5000","0","10000","12","false"
"1631","","html-button-response","69","242098","0.0-2.0-1.11","","<p>Scegli il premio:</p>","1","7500","0","10000","12","false"
"1416.000000000029","","html-button-response","70","243514","0.0-2.0-2.11","","<p>Scegli il premio:</p>","0","8750","0","10000","12","false"
"2087.000000000029","","html-button-response","71","245603","0.0-2.0-3.11","","<p>Scegli il premio:</p>","0","9375","0","10000","12","false"
"1978","","html-button-response","72","247582","0.0-2.0-4.11","","<p>Scegli il premio:</p>","0","9688","0","10000","12","false"
"1952","","html-button-response","73","249536","0.0-2.0-5.11","","<p>Scegli il premio:</p>","0","9844","1","10000","12","true"
"1182","","html-button-response","74","250719","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","251721","0.0-4.0","true","","","","","","",""
