"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"22321.59999999404","{""Nome"":""control_ts"",""Cognome"":""27_B_post""}","survey-text","0","22342","0.0-0.0","","","","","","","",""
"","","fullscreen","1","31009","0.0-1.0","true","","","","","","",""
"3997.0999999940395","","html-button-response","2","35008","0.0-2.0-0.0","","<p>Scegli il premio:</p>","1","250","1","500","12","false"
"1522.6000000238419","","html-button-response","3","36533","0.0-2.0-1.0","","<p>Scegli il premio:</p>","0","125","0","500","12","false"
"1500.0999999940395","","html-button-response","4","38034","0.0-2.0-2.0","","<p>Scegli il premio:</p>","1","188","0","500","12","false"
"1201.199999988079","","html-button-response","5","39237","0.0-2.0-3.0","","<p>Scegli il premio:</p>","0","219","0","500","12","false"
"2897.5","","html-button-response","6","42136","0.0-2.0-4.0","","<p>Scegli il premio:</p>","1","235","1","500","12","false"
"1366","","html-button-response","7","43503","0.0-2.0-5.0","","<p>Scegli il premio:</p>","0","231","0","500","12","true"
"2792","","html-button-response","8","46297","0.0-2.0-0.1","","<p>Scegli il premio:</p>","0","5000","0","10000","12","false"
"2300.600000023842","","html-button-response","9","48599","0.0-2.0-1.1","","<p>Scegli il premio:</p>","1","7500","1","10000","12","false"
"1012.1999999880791","","html-button-response","10","49613","0.0-2.0-2.1","","<p>Scegli il premio:</p>","0","6250","0","10000","12","false"
"1265.5999999940395","","html-button-response","11","50880","0.0-2.0-3.1","","<p>Scegli il premio:</p>","1","6875","0","10000","12","false"
"1363.9000000059605","","html-button-response","12","52245","0.0-2.0-4.1","","<p>Scegli il premio:</p>","1","7188","0","10000","12","false"
"1568.5999999940395","","html-button-response","13","53815","0.0-2.0-5.1","","<p>Scegli il premio:</p>","0","7422","0","10000","12","true"
"3080","","html-button-response","14","56896","0.0-2.0-0.2","","<p>Scegli il premio:</p>","0","250","1","500","6","false"
"1899.6000000238419","","html-button-response","15","58797","0.0-2.0-1.2","","<p>Scegli il premio:</p>","1","125","0","500","6","false"
"1498.5999999940395","","html-button-response","16","60297","0.0-2.0-2.2","","<p>Scegli il premio:</p>","0","188","0","500","6","false"
"808.5999999940395","","html-button-response","17","61107","0.0-2.0-3.2","","<p>Scegli il premio:</p>","0","219","0","500","6","false"
"807.5","","html-button-response","18","61915","0.0-2.0-4.2","","<p>Scegli il premio:</p>","0","235","0","500","6","false"
"1581.699999988079","","html-button-response","19","63498","0.0-2.0-5.2","","<p>Scegli il premio:</p>","0","246.5","0","500","6","true"
"2878.800000011921","","html-button-response","20","66378","0.0-2.0-0.3","","<p>Scegli il premio:</p>","0","250","1","500","120","false"
"2469.7000000178814","","html-button-response","21","68849","0.0-2.0-1.3","","<p>Scegli il premio:</p>","0","125","1","500","120","false"
"3073.9000000059605","","html-button-response","22","71924","0.0-2.0-2.3","","<p>Scegli il premio:</p>","0","63","0","500","120","false"
"1984.0999999940395","","html-button-response","23","73909","0.0-2.0-3.3","","<p>Scegli il premio:</p>","0","94","0","500","120","false"
"2758.5999999940395","","html-button-response","24","76669","0.0-2.0-4.3","","<p>Scegli il premio:</p>","1","110","0","500","120","false"
"1792.7999999821186","","html-button-response","25","78463","0.0-2.0-5.3","","<p>Scegli il premio:</p>","1","121.5","0","500","120","true"
"1800.5999999940395","","html-button-response","26","80265","0.0-2.0-0.4","","<p>Scegli il premio:</p>","0","250","0","500","60","false"
"2414","","html-button-response","27","82680","0.0-2.0-1.4","","<p>Scegli il premio:</p>","1","375","0","500","60","false"
"3053.699999988079","","html-button-response","28","85735","0.0-2.0-2.4","","<p>Scegli il premio:</p>","0","438","1","500","60","false"
"843.5999999940395","","html-button-response","29","86580","0.0-2.0-3.4","","<p>Scegli il premio:</p>","0","407","1","500","60","false"
"1779.699999988079","","html-button-response","30","88361","0.0-2.0-4.4","","<p>Scegli il premio:</p>","0","391","0","500","60","false"
"744.7000000178814","","html-button-response","31","89107","0.0-2.0-5.4","","<p>Scegli il premio:</p>","0","403","0","500","60","true"
"2075.199999988079","","html-button-response","32","91183","0.0-2.0-0.5","","<p>Scegli il premio:</p>","1","5000","0","10000","1","false"
"1145.199999988079","","html-button-response","33","92330","0.0-2.0-1.5","","<p>Scegli il premio:</p>","1","7500","0","10000","1","false"
"1633","","html-button-response","34","93963","0.0-2.0-2.5","","<p>Scegli il premio:</p>","0","8750","0","10000","1","false"
"2041.300000011921","","html-button-response","35","96006","0.0-2.0-3.5","","<p>Scegli il premio:</p>","0","9375","1","10000","1","false"
"1700.300000011921","","html-button-response","36","97707","0.0-2.0-4.5","","<p>Scegli il premio:</p>","0","9063","0","10000","1","false"
"2444.5999999940395","","html-button-response","37","100153","0.0-2.0-5.5","","<p>Scegli il premio:</p>","0","9297","0","10000","1","true"
"3130.199999988079","","html-button-response","38","103284","0.0-2.0-0.6","","<p>Scegli il premio:</p>","0","250","1","500","24","false"
"2271.0999999940395","","html-button-response","39","105557","0.0-2.0-1.6","","<p>Scegli il premio:</p>","0","125","0","500","24","false"
"1393.300000011921","","html-button-response","40","106951","0.0-2.0-2.6","","<p>Scegli il premio:</p>","1","188","0","500","24","false"
"2060","","html-button-response","41","109012","0.0-2.0-3.6","","<p>Scegli il premio:</p>","0","219","0","500","24","false"
"753.2000000178814","","html-button-response","42","109767","0.0-2.0-4.6","","<p>Scegli il premio:</p>","0","235","0","500","24","false"
"1730.199999988079","","html-button-response","43","111499","0.0-2.0-5.6","","<p>Scegli il premio:</p>","1","246.5","0","500","24","true"
"3897.5999999940395","","html-button-response","44","115398","0.0-2.0-0.7","","<p>Scegli il premio:</p>","0","250","0","500","1","false"
"1583.5","","html-button-response","45","116983","0.0-2.0-1.7","","<p>Scegli il premio:</p>","1","375","0","500","1","false"
"1138.199999988079","","html-button-response","46","118122","0.0-2.0-2.7","","<p>Scegli il premio:</p>","1","438","0","500","1","false"
"1126.0999999940395","","html-button-response","47","119249","0.0-2.0-3.7","","<p>Scegli il premio:</p>","0","469","0","500","1","false"
"1251.0999999940395","","html-button-response","48","120502","0.0-2.0-4.7","","<p>Scegli il premio:</p>","1","485","0","500","1","false"
"1068.3999999761581","","html-button-response","49","121571","0.0-2.0-5.7","","<p>Scegli il premio:</p>","1","496.5","0","500","1","true"
"2716.300000011921","","html-button-response","50","124289","0.0-2.0-0.8","","<p>Scegli il premio:</p>","0","5000","0","10000","6","false"
"2187.199999988079","","html-button-response","51","126478","0.0-2.0-1.8","","<p>Scegli il premio:</p>","0","7500","0","10000","6","false"
"2323.4000000059605","","html-button-response","52","128803","0.0-2.0-2.8","","<p>Scegli il premio:</p>","1","8750","0","10000","6","false"
"2320.9000000059605","","html-button-response","53","131125","0.0-2.0-3.8","","<p>Scegli il premio:</p>","1","9375","1","10000","6","false"
"1610.0999999940395","","html-button-response","54","132736","0.0-2.0-4.8","","<p>Scegli il premio:</p>","1","9063","0","10000","6","false"
"1393.2000000178814","","html-button-response","55","134130","0.0-2.0-5.8","","<p>Scegli il premio:</p>","1","9297","0","10000","6","true"
"3891.100000023842","","html-button-response","56","138023","0.0-2.0-0.9","","<p>Scegli il premio:</p>","0","5000","0","10000","120","false"
"2554.0999999940395","","html-button-response","57","140578","0.0-2.0-1.9","","<p>Scegli il premio:</p>","1","7500","1","10000","120","false"
"1942","","html-button-response","58","142521","0.0-2.0-2.9","","<p>Scegli il premio:</p>","1","6250","0","10000","120","false"
"1280.300000011921","","html-button-response","59","143803","0.0-2.0-3.9","","<p>Scegli il premio:</p>","0","6875","0","10000","120","false"
"1441.3999999761581","","html-button-response","60","145246","0.0-2.0-4.9","","<p>Scegli il premio:</p>","1","7188","0","10000","120","false"
"1174.0999999940395","","html-button-response","61","146421","0.0-2.0-5.9","","<p>Scegli il premio:</p>","0","7422","0","10000","120","true"
"1983.2000000178814","","html-button-response","62","148405","0.0-2.0-0.10","","<p>Scegli il premio:</p>","0","5000","0","10000","60","false"
"781.1999999880791","","html-button-response","63","149188","0.0-2.0-1.10","","<p>Scegli il premio:</p>","0","7500","0","10000","60","false"
"1532.199999988079","","html-button-response","64","150721","0.0-2.0-2.10","","<p>Scegli il premio:</p>","1","8750","1","10000","60","false"
"654.8000000119209","","html-button-response","65","151377","0.0-2.0-3.10","","<p>Scegli il premio:</p>","1","8125","1","10000","60","false"
"1223.5999999940395","","html-button-response","66","152602","0.0-2.0-4.10","","<p>Scegli il premio:</p>","0","7813","0","10000","60","false"
"927.4000000059605","","html-button-response","67","153530","0.0-2.0-5.10","","<p>Scegli il premio:</p>","0","8047","0","10000","60","true"
"317.7999999821186","","html-button-response","68","153849","0.0-2.0-0.11","","<p>Scegli il premio:</p>","0","5000","0","10000","24","false"
"3511.5","","html-button-response","69","157362","0.0-2.0-1.11","","<p>Scegli il premio:</p>","0","7500","1","10000","24","false"
"1786.5999999940395","","html-button-response","70","159149","0.0-2.0-2.11","","<p>Scegli il premio:</p>","0","6250","0","10000","24","false"
"1231","","html-button-response","71","160382","0.0-2.0-3.11","","<p>Scegli il premio:</p>","1","6875","0","10000","24","false"
"1118.2999999821186","","html-button-response","72","161501","0.0-2.0-4.11","","<p>Scegli il premio:</p>","0","7188","0","10000","24","false"
"1075.699999988079","","html-button-response","73","162578","0.0-2.0-5.11","","<p>Scegli il premio:</p>","0","7422","0","10000","24","true"
"1815.5999999940395","","html-button-response","74","164395","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","165400","0.0-4.0","true","","","","","","",""
