"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"722.9999999999709","","html-button-response","65","247511","0.0-2.0-3.10","","<p>Scegli il premio:</p>","0","219","0","500","120","false"
"2903","","html-button-response","66","250414","0.0-2.0-4.10","","<p>Scegli il premio:</p>","1","235","0","500","120","false"
"2071","","html-button-response","67","252486","0.0-2.0-5.10","","<p>Scegli il premio:</p>","1","246.5","0","500","120","true"
"4387","","html-button-response","68","256874","0.0-2.0-0.11","","<p>Scegli il premio:</p>","0","5000","0","10000","1","false"
"1839","","html-button-response","69","258713","0.0-2.0-1.11","","<p>Scegli il premio:</p>","0","7500","0","10000","1","false"
"1088.000000000029","","html-button-response","70","259803","0.0-2.0-2.11","","<p>Scegli il premio:</p>","0","8750","0","10000","1","false"
"2902.999999999971","","html-button-response","71","262706","0.0-2.0-3.11","","<p>Scegli il premio:</p>","1","9375","0","10000","1","false"
"4255.999999999942","","html-button-response","72","266964","0.0-2.0-4.11","","<p>Scegli il premio:</p>","0","9688","0","10000","1","false"
"1805","","html-button-response","73","268770","0.0-2.0-5.11","","<p>Scegli il premio:</p>","0","9922","0","10000","1","true"
"1551","","html-button-response","74","270321","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","271323","0.0-4.0","true","","","","","","",""
